group,id,event,source,target,dx,dy,count
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s15,density_swaps,Mercury,Sand,1,1,229
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s15,density_swaps,Mercury,Sand,0,1,15905
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s15,density_swaps,Mercury,Sand,-1,1,249
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s16,density_swaps,Mercury,Sand,1,1,210
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s16,density_swaps,Mercury,Sand,0,1,15946
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s16,density_swaps,Mercury,Sand,-1,1,227
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s17,density_swaps,Mercury,Sand,1,1,261
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s17,density_swaps,Mercury,Sand,0,1,15840
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s17,density_swaps,Mercury,Sand,-1,1,281
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s18,density_swaps,Mercury,Sand,1,1,111
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s18,density_swaps,Mercury,Sand,0,1,16150
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s18,density_swaps,Mercury,Sand,-1,1,122
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s19,density_swaps,Mercury,Sand,1,1,129
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s19,density_swaps,Mercury,Sand,0,1,16110
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s19,density_swaps,Mercury,Sand,-1,1,143
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s00,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s01,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s02,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s03,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s04,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s05,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s06,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s07,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s08,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s09,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s10,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s11,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s12,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s13,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s14,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s15,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s16,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s17,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s18,density_swaps,Mercury,Sand,0,1,512
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s19,density_swaps,Mercury,Sand,0,1,512
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s00,density_swaps,Mercury,Sand,0,1,16384
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s01,density_swaps,Mercury,Sand,0,1,16384
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s02,density_swaps,Mercury,Sand,0,1,16384
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s03,density_swaps,Mercury,Sand,0,1,16384
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s04,density_swaps,Mercury,Sand,0,1,16384
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s05,density_swaps,Mercury,Sand,0,1,16384
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s06,density_swaps,Mercury,Sand,0,1,16384
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s07,density_swaps,Mercury,Sand,0,1,16384
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s08,density_swaps,Mercury,Sand,0,1,16384
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s09,density_swaps,Mercury,Sand,0,1,16384
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s10,density_swaps,Mercury,Sand,0,1,16384
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s11,density_swaps,Mercury,Sand,1,1,575
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s11,density_swaps,Mercury,Sand,0,1,15172
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s11,density_swaps,Mercury,Sand,-1,1,635
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s12,density_swaps,Mercury,Sand,1,1,169
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s12,density_swaps,Mercury,Sand,0,1,16046
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s12,density_swaps,Mercury,Sand,-1,1,169
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s13,density_swaps,Mercury,Sand,1,1,475
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s13,density_swaps,Mercury,Sand,0,1,15402
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s13,density_swaps,Mercury,Sand,-1,1,505
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s14,density_swaps,Mercury,Sand,1,1,356
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s14,density_swaps,Mercury,Sand,0,1,15603
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s14,density_swaps,Mercury,Sand,-1,1,422
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s15,density_swaps,Mercury,Sand,1,1,229
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s15,density_swaps,Mercury,Sand,0,1,15905
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s15,density_swaps,Mercury,Sand,-1,1,249
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s16,density_swaps,Mercury,Sand,1,1,210
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s16,density_swaps,Mercury,Sand,0,1,15946
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s16,density_swaps,Mercury,Sand,-1,1,227
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s17,density_swaps,Mercury,Sand,1,1,261
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s17,density_swaps,Mercury,Sand,0,1,15840
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s17,density_swaps,Mercury,Sand,-1,1,281
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s18,density_swaps,Mercury,Sand,1,1,111
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s18,density_swaps,Mercury,Sand,0,1,16150
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s18,density_swaps,Mercury,Sand,-1,1,122
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s19,density_swaps,Mercury,Sand,1,1,129
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s19,density_swaps,Mercury,Sand,0,1,16110
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s19,density_swaps,Mercury,Sand,-1,1,143
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s00,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s01,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s02,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s03,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s04,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s05,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s06,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s07,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s08,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s09,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s10,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s11,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s12,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s13,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s14,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s15,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s16,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s17,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s18,density_swaps,Mercury,Sand,0,1,512
native-finalists,008-Mercury-Sand-packed-32-viscosity_224-w1-s19,density_swaps,Mercury,Sand,0,1,512
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s00,density_swaps,Mercury,Sand,0,1,16384
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s01,density_swaps,Mercury,Sand,0,1,16384
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s02,density_swaps,Mercury,Sand,0,1,16384
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s03,density_swaps,Mercury,Sand,0,1,16384
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s04,density_swaps,Mercury,Sand,0,1,16384
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s05,density_swaps,Mercury,Sand,0,1,16384
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s06,density_swaps,Mercury,Sand,0,1,16384
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s07,density_swaps,Mercury,Sand,0,1,16384
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s08,density_swaps,Mercury,Sand,0,1,16384
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s09,density_swaps,Mercury,Sand,0,1,16384
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s10,density_swaps,Mercury,Sand,0,1,16384
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s11,density_swaps,Mercury,Sand,1,1,575
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s11,density_swaps,Mercury,Sand,0,1,15172
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s11,density_swaps,Mercury,Sand,-1,1,635
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s12,density_swaps,Mercury,Sand,1,1,169
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s12,density_swaps,Mercury,Sand,0,1,16046
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s12,density_swaps,Mercury,Sand,-1,1,169
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s13,density_swaps,Mercury,Sand,1,1,475
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s13,density_swaps,Mercury,Sand,0,1,15402
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s13,density_swaps,Mercury,Sand,-1,1,505
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s14,density_swaps,Mercury,Sand,1,1,356
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s14,density_swaps,Mercury,Sand,0,1,15603
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s14,density_swaps,Mercury,Sand,-1,1,422
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s15,density_swaps,Mercury,Sand,1,1,229
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s15,density_swaps,Mercury,Sand,0,1,15905
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s15,density_swaps,Mercury,Sand,-1,1,249
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s16,density_swaps,Mercury,Sand,1,1,210
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s16,density_swaps,Mercury,Sand,0,1,15946
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s16,density_swaps,Mercury,Sand,-1,1,227
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s17,density_swaps,Mercury,Sand,1,1,261
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s17,density_swaps,Mercury,Sand,0,1,15840
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s17,density_swaps,Mercury,Sand,-1,1,281
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s18,density_swaps,Mercury,Sand,1,1,111
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s18,density_swaps,Mercury,Sand,0,1,16150
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s18,density_swaps,Mercury,Sand,-1,1,122
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s19,density_swaps,Mercury,Sand,1,1,129
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s19,density_swaps,Mercury,Sand,0,1,16110
native-finalists,009-Mercury-Sand-packed-32-viscosity_248-w32-s19,density_swaps,Mercury,Sand,-1,1,143
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s00,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s01,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s02,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s03,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s04,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s05,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s06,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s07,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s08,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s09,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s10,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s11,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s12,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s13,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s14,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s15,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s16,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s17,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s18,density_swaps,Mercury,Sand,0,1,512
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s19,density_swaps,Mercury,Sand,0,1,512
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s00,density_swaps,Sand,Dust,0,1,16384
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s01,density_swaps,Sand,Dust,0,1,16384
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s02,density_swaps,Sand,Dust,0,1,16384
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s03,density_swaps,Sand,Dust,0,1,16384
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s04,density_swaps,Sand,Dust,0,1,16384
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s05,density_swaps,Sand,Dust,0,1,16384
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s06,density_swaps,Sand,Dust,0,1,16384
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s07,density_swaps,Sand,Dust,0,1,16384
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s08,density_swaps,Sand,Dust,0,1,16384
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s09,density_swaps,Sand,Dust,0,1,16384
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s10,density_swaps,Sand,Dust,0,1,16384
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s11,density_swaps,Sand,Dust,0,1,15172
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s11,density_swaps,Sand,Dust,-1,1,635
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s11,density_swaps,Sand,Dust,1,1,575
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s12,density_swaps,Sand,Dust,0,1,16046
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s12,density_swaps,Sand,Dust,-1,1,169
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s12,density_swaps,Sand,Dust,1,1,169
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s13,density_swaps,Sand,Dust,0,1,15402
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s13,density_swaps,Sand,Dust,-1,1,505
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s13,density_swaps,Sand,Dust,1,1,475
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s14,density_swaps,Sand,Dust,0,1,15603
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s14,density_swaps,Sand,Dust,-1,1,422
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s14,density_swaps,Sand,Dust,1,1,356
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s15,density_swaps,Sand,Dust,0,1,15905
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s15,density_swaps,Sand,Dust,-1,1,249
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s15,density_swaps,Sand,Dust,1,1,229
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s16,density_swaps,Sand,Dust,0,1,15946
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s16,density_swaps,Sand,Dust,-1,1,227
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s16,density_swaps,Sand,Dust,1,1,210
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s17,density_swaps,Sand,Dust,0,1,15840
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s17,density_swaps,Sand,Dust,-1,1,281
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s17,density_swaps,Sand,Dust,1,1,261
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s18,density_swaps,Sand,Dust,0,1,16150
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s18,density_swaps,Sand,Dust,-1,1,122
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s18,density_swaps,Sand,Dust,1,1,111
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s19,density_swaps,Sand,Dust,0,1,16110
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s19,density_swaps,Sand,Dust,-1,1,143
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s19,density_swaps,Sand,Dust,1,1,129
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s00,density_swaps,Sand,Dust,0,1,16678
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s00,density_swaps,Sand,Dust,-1,1,710
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s00,empty_moves,Sand,Empty,1,1,2161
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s00,empty_moves,Dust,Empty,1,1,24642
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s00,empty_moves,Sand,Empty,0,1,20265
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s00,empty_moves,Dust,Empty,0,1,38739
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s00,empty_moves,Sand,Empty,-1,1,1890
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s00,empty_moves,Dust,Empty,-1,1,22880
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s00,density_swaps,Sand,Dust,1,1,637
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s01,density_swaps,Sand,Dust,0,1,16880
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s01,density_swaps,Sand,Dust,-1,1,571
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s01,empty_moves,Sand,Empty,1,1,2147
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s01,empty_moves,Dust,Empty,1,1,25120
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s01,empty_moves,Sand,Empty,0,1,17500
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s01,empty_moves,Dust,Empty,0,1,30669
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s01,empty_moves,Sand,Empty,-1,1,2078
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s01,empty_moves,Dust,Empty,-1,1,20429
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s01,density_swaps,Sand,Dust,1,1,465
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s02,density_swaps,Sand,Dust,0,1,16848
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s02,density_swaps,Sand,Dust,-1,1,608
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s02,empty_moves,Sand,Empty,1,1,2132
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s02,empty_moves,Dust,Empty,1,1,24946
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s02,empty_moves,Sand,Empty,0,1,14779
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s02,empty_moves,Dust,Empty,0,1,24469
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s02,empty_moves,Sand,Empty,-1,1,2097
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s02,empty_moves,Dust,Empty,-1,1,21019
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s02,density_swaps,Sand,Dust,1,1,572
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s03,density_swaps,Sand,Dust,0,1,16723
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s03,density_swaps,Sand,Dust,-1,1,609
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s03,empty_moves,Sand,Empty,1,1,2211
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s03,empty_moves,Dust,Empty,1,1,24449
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s03,empty_moves,Sand,Empty,0,1,19896
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s03,empty_moves,Dust,Empty,0,1,37694
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s03,empty_moves,Sand,Empty,-1,1,1948
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s03,empty_moves,Dust,Empty,-1,1,21959
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s03,density_swaps,Sand,Dust,1,1,592
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s04,density_swaps,Sand,Dust,0,1,16866
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s04,density_swaps,Sand,Dust,-1,1,590
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s04,empty_moves,Sand,Empty,1,1,2108
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s04,empty_moves,Dust,Empty,1,1,23528
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s04,empty_moves,Sand,Empty,0,1,17141
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s04,empty_moves,Dust,Empty,0,1,31094
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s04,empty_moves,Sand,Empty,-1,1,2088
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s04,empty_moves,Dust,Empty,-1,1,22837
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s04,density_swaps,Sand,Dust,1,1,478
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s05,density_swaps,Sand,Dust,0,1,16839
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s05,density_swaps,Sand,Dust,-1,1,606
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s05,empty_moves,Sand,Empty,1,1,2138
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s05,empty_moves,Dust,Empty,1,1,23675
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s05,empty_moves,Sand,Empty,0,1,14390
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s05,empty_moves,Dust,Empty,0,1,23953
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s05,empty_moves,Sand,Empty,-1,1,2086
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s05,empty_moves,Dust,Empty,-1,1,23113
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s05,density_swaps,Sand,Dust,1,1,584
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s06,density_swaps,Sand,Dust,0,1,16840
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s06,density_swaps,Sand,Dust,-1,1,594
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s06,empty_moves,Sand,Empty,1,1,2174
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s06,empty_moves,Dust,Empty,1,1,23203
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s06,empty_moves,Sand,Empty,0,1,19513
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s06,empty_moves,Dust,Empty,0,1,37194
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s06,empty_moves,Sand,Empty,-1,1,1920
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s06,empty_moves,Dust,Empty,-1,1,23409
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s06,density_swaps,Sand,Dust,1,1,555
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s07,density_swaps,Sand,Dust,0,1,16852
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s07,density_swaps,Sand,Dust,-1,1,587
