group,id,material,mode,layout,name,seed,ticks,hash,data_sha256,completed_ticks,peak_depth,final_depth,late_creep,floor_contact_tick,grounded_ticks,max_overlap,intermediate_caps,final_caps,displaced,unresolved,max_sample_age,stale,duplicates,water_delta,global_water_delta,water_below_floor,counts_conserved,overflow,tick_p50_us,tick_p95_us,tick_max_us,coupling_p50_us,coupling_p95_us,coupling_max_us,displacement_impulse_x,displacement_impulse_y,pre_floor_displacement_y,boundary_impulse_x,boundary_impulse_y,pre_floor_boundary_y,contact_impulse_x,contact_impulse_y,pre_floor_contact_y,applied_impulse_x,applied_impulse_y,pre_floor_applied_y,visual,displacement,boundary,contact,cap,density_limit,mass,damping,friction,delay,duplicate,telemetry,workers,serial,fallback,drop,angle,size,speed,conservation
godot-creep,004-barrel-Sand-excavate-s05,2,barrel,excavate,barrel-Sand-excavate,5,7200,781010ac8a21a033,3274457856b23a6c951d7555906e7cc85767e00e532c530bef3f99c7383aaff0,7200,384.007579301089,384.000992956865,,143,0,112,25960,7143,4954,125521,0,0,0,0,,,False,0,497.0,4081.0,10482.0,111.0,270.0,1546.0,1044.14636230469,733.106201171875,-574.833862304688,113.087913513184,16876.248046875,-57.1519927978516,235.640487670898,24313.60546875,1271.75915527344,333.925079345703,19721.044921875,275.564056396484,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s06,2,barrel,excavate,barrel-Sand-excavate,6,7200,1f498f869a78742e,f4ea7da299e723fd025bc4115a50e05d4b607d18617f2df017a84624702b81fe,7200,384.003569078371,384.000160011755,,143,0,112,28970,7141,6159,124906,0,0,0,0,,,False,0,3158.0,4177.0,15237.0,125.0,287.0,2064.0,1137.0693359375,743.192138671875,-563.780944824219,70.528076171875,16922.869140625,-57.1519927978516,203.880477905273,24326.1484375,1272.59924316406,265.0390625,19588.70703125,275.111358642578,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s07,2,barrel,excavate,barrel-Sand-excavate,7,7200,54724f1a7b375d0e,3e6d0b82eafd903e3fae04638cee6d186ad7510ab9311b787c3430cc8e170f8d,7200,384.003785738348,384.001672011761,,143,0,112,6885,7139,133,44245,0,0,0,0,,,False,0,605.0,3649.0,10556.0,107.0,318.0,7472.0,-396.945465087891,730.895568847656,-585.273864746094,10.6399993896484,17065.0703125,-57.1519927978516,2.08000016212463,18664.7109375,1271.79919433594,-49.4341087341309,21401.869140625,274.959320068359,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s08,2,barrel,excavate,barrel-Sand-excavate,8,7200,b82c0b9660df379d,59c4b9b3900a9b42c88762cd1d1877d01806f7893113126c34c544df55cb5871,7200,386.421875,383.999454941351,,159,0,112,24682,2701,4830,123354,0,0,0,0,,,False,0,5.0,4568.0,10985.0,105.0,286.0,19083.0,-1387.73889160156,597.790100097656,-589.903076171875,564.822998046875,16632.380859375,-59.5839920043945,-6.23997735977173,8286.70703125,1213.59948730469,-774.584594726563,17000.7265625,209.461471557617,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s09,2,barrel,excavate,barrel-Sand-excavate,9,7200,c28968e5821cc83,925e30ac40aec855531d856953e3078720e7bbae1bfa0349044dc33461f3d718,7200,384.005501240155,384.001644029406,,154,0,112,25462,593,171,68195,0,0,0,0,,,False,0,536.0,2847.0,12702.0,87.0,259.0,5151.0,-804.752319335938,907.595764160156,-583.173217773438,-1931.49768066406,5107.40625,-57.4559936523438,1373.90991210938,19640.1953125,1217.95947265625,-2134.85229492188,18038.087890625,227.325271606445,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s10,2,barrel,excavate,barrel-Sand-excavate,10,7200,104b2dd91d090536,e7bdde0044d919299403a7202b528d5dbd78e01f827b8f2e79ce6a6a08f7cc2b,7200,384.012332334557,384.001821526422,,156,0,112,39797,7128,357,88869,0,0,0,0,,,False,0,892.0,3451.0,10982.0,96.0,279.0,2821.0,1707.24487304688,4773.1201171875,-578.519470214844,-3835.02905273438,9159.1640625,-57.1519927978516,1999.01794433594,22800.326171875,1202.47961425781,-250.723190307617,21281.603515625,215.370559692383,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s11,2,barrel,excavate,barrel-Sand-excavate,11,7200,336aef80b42b625b,0a15d676c086cf393245f5cf673a4ba45728588e1c161426f205edf4579489b1,7200,384.004583605131,384.001331972561,,161,0,112,30285,345,160,102843,0,0,0,0,,,False,0,3.0,1845.0,7066.0,83.0,237.0,2588.0,7839.76904296875,3606.111328125,-587.108093261719,-3885.4853515625,11085.5263671875,-57.4559936523438,80.9600830078125,2176.15698242188,1177.87963867188,2239.01538085938,11809.048828125,191.819198608398,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s12,2,barrel,excavate,barrel-Sand-excavate,12,7200,69651ca2dab49418,510b831a7110aa7fe535d4818e9545b11361c02bd688cefb88f8a8bbeabc27f1,7200,384.014085950823,384.001847187259,,154,0,112,52659,7128,171,247345,0,0,0,0,,,False,0,525.0,2551.0,12805.0,116.0,310.0,1075.0,2650.3955078125,10668.306640625,-591.0810546875,68.3999938964844,16979.048828125,-57.4559936523438,-256.122711181641,38721.73828125,1204.75952148438,4.64477062225342,21170.599609375,219.298217773438,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s13,2,barrel,excavate,barrel-Sand-excavate,13,7200,738f3a4624dc7034,2157c1bbb577e6c47defaa4c067850073241f0423ecbebc79591b1c8036b5867,7200,384.006067475789,384.001217522869,,157,0,112,27282,7120,5384,128394,0,0,0,0,,,False,0,1214.0,4350.0,12469.0,140.0,334.0,8575.0,1161.73913574219,706.050231933594,-572.78125,120.687911987305,16907.23828125,-57.4559936523438,210.278778076172,24365.705078125,1204.83947753906,299.689819335938,19600.466796875,211.080230712891,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s14,2,barrel,excavate,barrel-Sand-excavate,14,7200,f2f4fd2abd4845a7,726cb3491d9a4b1ae9d57a33c63f66413b98ef9bc69c9ca250172352a444c52c,7200,384.005725368999,384.00037971284,,159,0,112,31976,2680,4080,134070,0,0,0,0,,,False,0,5.0,4220.0,9878.0,99.0,266.0,3071.0,4254.23974609375,-85.0115280151367,-591.106872558594,110.959922790527,16941.32421875,-57.1519927978516,68.3198699951172,10563.7841796875,1191.79956054688,2193.40502929688,17144.2265625,197.673751831055,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s15,2,barrel,excavate,barrel-Sand-excavate,15,7200,35a4f8e70d6aacdd,5dbb848e8bdc925351475f6a6a23fe86831ab6abdaa93a44f2bf6df3de9fb191,7200,384.003936677857,384.00069809266,,155,0,112,43249,7128,6547,150456,0,0,0,0,,,False,0,3271.0,6158.0,29869.0,211.0,402.0,5298.0,1301.43994140625,4246.4677734375,-598.153930664063,65.9681549072266,16858.70703125,-57.4559936523438,487.314971923828,27001.6015625,1191.39953613281,497.611328125,20059.57421875,217.091537475586,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s16,2,barrel,excavate,barrel-Sand-excavate,16,7200,77ae052a610ed26b,a1dec2f05eae295d1d179e3a89b0adf711a16dca170b45c5fa2d164dd1295462,7200,384.002677619124,384.001667603437,,143,0,112,6884,7139,133,44245,0,0,0,0,,,False,0,1425.0,2422.0,9786.0,184.0,409.0,9284.0,-396.945495605469,730.895568847656,-585.273864746094,7.59999942779541,17068.109375,-57.1519927978516,1.32000005245209,18664.9921875,1271.79919433594,-52.8171844482422,21402.5,274.959320068359,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s17,2,barrel,excavate,barrel-Sand-excavate,17,7200,8e278cc2401d4eba,075a3285515a2b6f3963b7f2f2d623a5935fd3021a3625fae39c92f8b45cf6b2,7200,384.013573868265,384.000239600098,,143,0,112,24459,7142,3262,128745,0,0,0,0,,,False,0,888.0,5628.0,13199.0,183.0,373.0,2151.0,1049.75561523438,733.779541015625,-574.833862304688,66.576171875,16982.05078125,-57.1519927978516,224.840774536133,24706.5625,1271.75915527344,349.407989501953,19845.25390625,275.564056396484,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s18,2,barrel,excavate,barrel-Sand-excavate,18,7200,48714bd4f7413685,6d151733176c078ccb16f7ee3a2c8d20d77f259d3e5b9720a07aa77ea72a8b77,7200,384.015216611583,384.000670093368,,152,0,112,29184,7129,6154,122650,0,0,0,0,,,False,0,3180.0,5302.0,23615.0,173.0,340.0,4962.0,1055.80517578125,705.148071289063,-600.195617675781,-38.6077880859375,16921.04296875,-57.4559936523438,156.360244750977,23981.947265625,1195.19946289063,102.80835723877,19548.3671875,226.197784423828,,,,,,,,,,,,,,,,,,,,
godot-creep,004-barrel-Sand-excavate-s19,2,barrel,excavate,barrel-Sand-excavate,19,7200,1b2b159f3ae1545a,8328fd956c78e8a053eec445a073b3313bdc49e9f9333d182843b421b469a358,7200,384.002269634988,384.000645484806,,155,0,112,24433,7124,4955,120081,0,0,0,0,,,False,0,3244.0,5075.0,20546.0,176.0,343.0,11518.0,872.793395996094,685.289978027344,-589.425109863281,-286.671936035156,16891.888671875,-57.1519927978516,144.760726928711,23421.927734375,1179.27954101563,349.745269775391,19441.51953125,213.21321105957,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s00,14,barrel,flat,barrel-Dust-flat,0,7200,b547e8284ac02bfd,dc798aba68bd8c909f072542a1ace3c2bbe20965eb61b7bdbaa9356919d2e9e5,7200,384.001938406287,384.000260052037,,153,0,112,69171,122,134,487302,0,0,0,0,,,False,0,21.0,55.0,8057.0,160.0,327.0,1544.0,2655.48266601563,19703.15625,-591.305297851563,-27.5309200286865,4479.99462890625,-14.9226016998291,-0.0499999783933163,1315.91796875,1067.4375,1943.49609375,20618.091796875,217.196182250977,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s01,14,barrel,flat,barrel-Dust-flat,1,7200,32e7ba4a98728caa,c2443d2f63e3effbacace9c399051784d17806d05196aa26798f83632bb229be,7200,384.001865812132,384.001865615889,,165,0,112,78078,7129,133,508484,0,0,0,0,,,False,0,710.0,1335.0,12509.0,212.0,457.0,1354.0,10130.41796875,19651.720703125,-609.721801757813,-1.59600007534027,4474.73046875,-16.4388008117676,281.401489257813,57973.32421875,1090.60095214844,2084.65063476563,21189.837890625,189.525238037109,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s02,14,barrel,flat,barrel-Dust-flat,2,7200,6517e74b5ec60d4a,2756b94898dfc9b88e777b364eaddf3bec4e04a8f7c723d6a599165dec57a9ab,7200,384.002334610456,384.00185671492,,170,0,112,48343,7122,173,448308,0,0,0,0,,,False,0,858.0,1397.0,15205.0,258.0,486.0,10725.0,-2353.3349609375,18465.06640625,-587.157287597656,-1.1172000169754,4471.140625,-16.5984020233154,10.0649948120117,5873.576171875,1077.97290039063,-2012.65905761719,21145.16015625,171.627166748047,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s03,14,barrel,flat,barrel-Dust-flat,3,7200,aa2d8b71fdfadb1a,af0ef3ac39f3d523d4c8a79c4d321e87ae223ef5cba2076aeea88e555a3617a7,7200,384.001753254856,384.001737585534,,151,0,112,68456,7142,120,536259,0,0,0,0,,,False,0,676.0,1200.0,9365.0,223.0,449.0,2534.0,-5085.123046875,19718.701171875,-583.01123046875,-1.75560009479523,4485.2607421875,-14.8428020477295,-0.0499999783933163,61194.4140625,1105.84387207031,-1114.46301269531,21356.123046875,237.64453125,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s04,14,barrel,flat,barrel-Dust-flat,4,7200,44b439caf5bf0b1,e4bd8690462f364155d3ce007c4780eaa4e34aadb9a39400a7e6d56af3adeb1e,7200,384.00187615007,384.001859300835,,154,0,112,107097,7135,123,515255,0,0,0,0,,,False,0,868.0,1957.0,10422.0,233.0,433.0,2550.0,-11416.1162109375,19693.80859375,-599.340454101563,-1.67580008506775,4483.34619140625,-14.8428020477295,-281.996612548828,58864.07421875,1057.32495117188,-2479.55908203125,21209.83203125,217.927322387695,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s05,14,barrel,flat,barrel-Dust-flat,5,7200,2aa4d8541a0669b7,d4dbe0a799b0d9c68a9d952f636ab93ec8ba6fb108abda94157afcc303ce8346,7200,384.002160034165,384.001083796467,,143,0,112,6312,758,243,326149,0,0,0,0,,,False,0,4.0,894.0,15044.0,150.0,279.0,843.0,-1594.78955078125,1169.16247558594,-596.590576171875,-0.0797998160123825,4488.61083984375,-14.8428020477295,-51.3495941162109,5676.26708984375,1117.93933105469,-1407.04309082031,7088.07373046875,265.236450195313,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s06,14,barrel,flat,barrel-Dust-flat,6,7200,3487dd966fe5e128,e49b51db7e0507703b52cb817c82b925366c9012e0019a3b6f5e6218ad3b0616,7200,384.001752055491,384.001750517722,,143,0,112,68681,7153,112,592418,0,0,0,0,,,False,0,674.0,1078.0,9790.0,214.0,371.0,1346.0,-5085.82763671875,19722.705078125,-602.047119140625,-1.67580008506775,4490.3662109375,-14.8428020477295,-0.119499981403351,68075.21875,1142.70922851563,-1036.65515136719,21421.486328125,277.000610351563,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s07,14,barrel,flat,barrel-Dust-flat,7,7200,ab28a48ebfb9af82,fa0c08e015d5b5541594fe814cb182d8dbe70967317cbe38f77ad89a2c691da1,7200,386.750244140625,384.001803129639,,151,0,112,64312,7149,134,550120,0,0,0,0,,,False,0,748.0,1191.0,8219.0,216.0,374.0,901.0,5067.47705078125,19696.38671875,-609.638488769531,-1.43640005588531,4483.02685546875,-17.0771999359131,-0.0250000022351742,62953.08984375,1171.77465820313,972.851379394531,21384.908203125,261.146209716797,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s08,14,barrel,flat,barrel-Dust-flat,8,7200,26247a3525288636,db3417db9062b9ea2c7ce88b3fc5996ac906f7b2fe794bc33d027489227276ff,7200,384.001754843138,384.001739465204,,166,0,112,67880,7128,140,480382,0,0,0,0,,,False,0,166.0,294.0,8911.0,178.0,311.0,699.0,-5066.63623046875,19642.029296875,-615.937561035156,-1.59600007534027,4473.29443359375,-17.2368011474609,-0.0250000022351742,54873.75,1101.66491699219,-1209.18579101563,21262.154296875,196.094253540039,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s09,14,barrel,flat,barrel-Dust-flat,9,7200,eb0181114856d7aa,25c0116ad2c19c41bc8f097372bbd72ccd5f68f91126b6f69fdc154d071f9b3b,7200,384.001786216578,384.001747067731,,154,0,112,68311,7136,126,494057,0,0,0,0,,,False,0,785.0,1153.0,8209.0,222.0,376.0,1292.0,-5062.28369140625,19713.732421875,-579.340087890625,-1.75560009479523,4483.34619140625,-14.8428020477295,-0.0499999783933163,56630.65234375,1068.58898925781,-1176.2275390625,21324.82421875,219.315795898438,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s10,14,barrel,flat,barrel-Dust-flat,10,7200,42f66f840da56f01,fcc8f6868257e967a986c79559dbcd3a9eb6668b23eb945998f280e76f44b0fa,7200,384.001931930187,384.001928107114,,167,0,112,83631,7128,140,480393,0,0,0,0,,,False,0,886.0,1253.0,10160.0,225.0,372.0,1447.0,-11376.7919921875,18383.080078125,-606.5791015625,-1.59600007534027,4473.29443359375,-16.5984020233154,-281.400970458984,54599.265625,1110.45935058594,-2707.65893554688,21119.1875,194.703201293945,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s11,14,barrel,flat,barrel-Dust-flat,11,7200,1308da29cd65ef0,a7e6e8cdc4cc6ca00338edebacbdf542b1ed0c477ba9d21e33d0ecc9fac346ab,7200,384.001937292991,384.000267223187,,169,0,112,69061,143,128,543849,0,0,0,0,,,False,0,4.0,11.0,10064.0,207.0,314.0,805.0,2353.67993164063,19648.78125,-599.238586425781,-1.59600007534027,4472.177734375,-16.4388008117676,-0.0250000022351742,1518.44689941406,1103.48596191406,1717.70874023438,20563.205078125,183.714096069336,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s12,14,barrel,flat,barrel-Dust-flat,12,7200,cb4fbd8ef3b999dc,ff89633643a76cb3c431dab6b64c4bad33a440b169ec9bf7976d054d80370680,7200,384.00173989537,384.001739853892,,154,0,112,40713,7137,127,486991,0,0,0,0,,,False,0,747.0,1092.0,10132.0,216.0,343.0,1042.0,2542.7509765625,18427.48046875,-596.966979980469,-1.75560009479523,4483.34619140625,-14.8428020477295,-0.0604999922215939,55792.16015625,1077.12451171875,612.426330566406,21351.251953125,222.736587524414,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s13,14,barrel,flat,barrel-Dust-flat,13,7200,9d0a47fb173108da,7dce6d4dc9df71205cc9bc7dc6210c4a823dc4add99f03a44b8b8340ff0ae041,7200,384.001692728348,384.001689178552,,168,0,112,60109,7126,140,480532,0,0,0,0,,,False,0,737.0,1139.0,10686.0,206.0,339.0,934.0,-2529.34838867188,19627.771484375,-624.775939941406,-1.19700014591217,4472.736328125,-16.5186004638672,281.331970214844,55140.1953125,1102.67138671875,-550.981201171875,21271.83984375,184.303970336914,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s14,14,barrel,flat,barrel-Dust-flat,14,7200,c572992ecc2208e6,c67a1ce92032067f9a800d9c852a165aeda42fee42b030004c3abffeddead3f6,7200,384.001937935192,384.000273039145,,166,0,112,68732,2039,133,487910,0,0,0,0,,,False,0,128.0,228.0,8506.0,196.0,305.0,579.0,2944.10498046875,19655.486328125,-601.494018554688,-37.2664794921875,4438.50830078125,-16.279203414917,-111.539054870605,1538.20092773438,1062.09191894531,2087.3095703125,20485.9453125,179.320907592773,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s15,14,barrel,flat,barrel-Dust-flat,15,7200,61e116d33c0a15a9,2e05f82cf5f12ec80bf37d073dbc04f314c70b7130cf7b057643014aad95f12b,7200,384.001872687567,384.001861841377,,147,0,112,86280,7145,123,514902,0,0,0,0,,,False,0,1355.0,1828.0,9875.0,267.0,403.0,700.0,11440.064453125,19735.822265625,-577.499267578125,-1.75560009479523,4487.8134765625,-14.8428020477295,280.920379638672,58958.5390625,1094.37475585938,2346.39331054688,21275.6484375,245.838623046875,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s16,14,barrel,flat,barrel-Dust-flat,16,7200,15c0f56495d59cb7,1ec0d1c6db0adb9f2ca27de48f62a7389e28829f52aecaf1d7634713c00b81ca,7200,384.001749025642,384.001732016088,,143,0,112,65867,7153,112,592405,0,0,0,0,,,False,0,740.0,1046.0,10281.0,272.0,423.0,2718.0,5087.89208984375,19726.46484375,-598.289794921875,-1.67580008506775,4490.3662109375,-14.8428020477295,-0.129999995231628,68075.2265625,1142.7197265625,921.410034179688,21428.892578125,276.867065429688,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s17,14,barrel,flat,barrel-Dust-flat,17,7200,192e83c2d231c2df,88962711f819dd21b88048764bce0df6499ba478cced3519b70c8cae92abdfd6,7200,384.001752058358,384.001750522334,,143,0,112,68698,7153,112,592418,0,0,0,0,,,False,0,379.0,596.0,8421.0,273.0,441.0,2118.0,-5085.82763671875,19722.705078125,-602.047119140625,-1.67580008506775,4490.3662109375,-14.8428020477295,-0.119499981403351,68075.21875,1142.70922851563,-1036.65515136719,21421.486328125,277.000610351563,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s18,14,barrel,flat,barrel-Dust-flat,18,7200,f5da73edcba5277f,8d3b17e1594986af005f832ea5998ddf3de3639f188642f7f6202c97d00abef3,7200,384.001785863774,384.001739354868,,159,0,112,64889,7137,121,543516,0,0,0,0,,,False,0,1439.0,1884.0,9866.0,286.0,432.0,6903.0,6337.57763671875,19673.96484375,-604.702026367188,-1.67580008506775,4479.51708984375,-15.4812002182007,1.02900004386902,62014.13671875,1147.59375,1257.28881835938,21312.98828125,227.260208129883,,,,,,,,,,,,,,,,,,,,
godot-creep,005-barrel-Dust-flat-s19,14,barrel,flat,barrel-Dust-flat,19,7200,51eb30af9c81a433,8ff7758904a0f28a40c6ece2302c6d8db111fedf5b9686659701dae436ea7d99,7200,384.001784405323,384.001746019929,,168,0,112,64719,7124,127,543791,0,0,0,0,,,False,0,956.0,1206.0,9115.0,271.0,418.0,3614.0,6328.78076171875,19641.798828125,-610.934997558594,-1.51620006561279,4472.81591796875,-16.4388008117676,-0.0250000022351742,61868.08203125,1079.3369140625,1255.18286132813,21232.970703125,174.181610107422,,,,,,,,,,,,,,,,,,,,
godot-creep,006-barrel-Mercury-flat-s00,33,barrel,flat,barrel-Mercury-flat,0,7200,32a05647558192d6,f66a1161fbe4cdd1d76ca797c986bdb2cb038559d7583ef720be0fd08228ec50,7200,384.002077661159,384.001954540971,,149,0,112,86987,6000,1965,377554,0,0,0,0,,,False,0,3262.0,10021.0,14041.0,246.0,361.0,815.0,5211.57470703125,17616.525390625,-590.346862792969,23.1040096282959,17030.447265625,-57.1519889831543,1961.84716796875,45218.7578125,1203.35949707031,628.288330078125,21036.2890625,230.327331542969,,,,,,,,,,,,,,,,,,,,
godot-creep,006-barrel-Mercury-flat-s01,33,barrel,flat,barrel-Mercury-flat,1,7200,253e82021e51eb24,149eb0973c9bd1cd92b12888309f14edda4814ec84a0d5f0087a8046fe963ff7,7200,384.001709393884,384.001682572252,,148,0,112,84758,7144,126,543096,0,0,0,0,,,False,0,924.0,2086.0,13155.0,215.0,409.0,10056.0,6351.78564453125,19735.791015625,-574.555908203125,0.608000159263611,17091.2109375,-58.0639953613281,-2.19999051094055,72584.359375,1217.75939941406,394.337432861328,21391.34765625,239.142242431641,,,,,,,,,,,,,,,,,,,,
godot-creep,006-barrel-Mercury-flat-s02,33,barrel,flat,barrel-Mercury-flat,2,7200,9610f1b9b07d6e19,428cf68023b72ba3030be2c407459045d9406288bcdc4055dfba49e8df52d54d,7200,384.001922691898,384.001917020353,,149,0,112,70010,7142,134,493759,0,0,0,0,,,False,0,747.0,1900.0,10368.0,202.0,354.0,702.0,-5061.97412109375,19740.658203125,-566.821105957031,-2.12799978256226,17088.171875,-58.6719970703125,-1.48000001907349,13246.3671875,1202.4794921875,-2433.95141601563,21244.3046875,238.856185913086,,,,,,,,,,,,,,,,,,,,
godot-creep,006-barrel-Mercury-flat-s03,33,barrel,flat,barrel-Mercury-flat,3,7200,6dbda6b9c4b4505d,8a4e5d25e6bad2f2105bde55940d23e14dc4c8819198e365582a736d0e20af1d,7200,384.001770926547,384.001731133714,,148,0,112,109719,7143,126,514879,0,0,0,0,,,False,0,772.0,2127.0,8600.0,213.0,358.0,1158.0,11432.1552734375,19726.765625,-583.606628417969,1.21599984169006,17090.90625,-58.3679962158203,564.955444335938,69465.40625,1203.95947265625,1028.11877441406,21363.19921875,233.012557983398,,,,,,,,,,,,,,,,,,,,
godot-creep,006-barrel-Mercury-flat-s04,33,barrel,flat,barrel-Mercury-flat,4,7200,72674ac54968846,38c3b19f81190581521ec9510379b5d73a39c406a0207a1154b48036ec19ebaf,7200,384.001770421855,384.001744358462,,145,0,112,110223,7149,129,514793,0,0,0,0,,,False,0,986.0,2525.0,8617.0,227.0,382.0,1429.0,11426.15625,19737.51953125,-581.496826171875,8.94069671630859e-08,17099.41796875,-57.1519889831543,560.398071289063,69535.2890625,1244.79931640625,1023.79718017578,21398.42578125,259.125061035156,,,,,,,,,,,,,,,,,,,,
godot-creep,006-barrel-Mercury-flat-s05,33,barrel,flat,barrel-Mercury-flat,5,7200,b8ee01e242557922,9077d4bb36410a44d43dfbc7b55510bcf67b85adafd034edddad722bbf2a5b28,7200,384.001771479897,384.001753545888,,143,0,112,75242,7153,130,486436,0,0,0,0,,,False,0,211.0,444.0,8923.0,189.0,320.0,1059.0,-6335.42626953125,19763.783203125,-560.990356445313,2.12799978256226,17103.064453125,-58.3679962158203,4.32000255584717,66471.6484375,1270.119140625,-971.353759765625,21422.263671875,274.473846435547,,,,,,,,,,,,,,,,,,,,
godot-creep,006-barrel-Mercury-flat-s06,33,barrel,flat,barrel-Mercury-flat,6,7200,cda0ae574cd54d0,bbecd4fbe65c0ffbec807958f874571fe1aa6df72cf422decd61bd2369e5ad5d,7200,384.001763964162,384.001745322093,,143,0,112,75163,7153,127,542898,0,0,0,0,,,False,0,1016.0,2529.0,9170.0,232.0,375.0,1541.0,-6350.17724609375,19769.669921875,-555.101806640625,-2.98023223876953e-08,17104.28125,-57.1519927978516,6.03999519348145,72688.5703125,1271.39916992188,-913.436340332031,21425.876953125,274.876434326172,,,,,,,,,,,,,,,,,,,,
godot-creep,006-barrel-Mercury-flat-s07,33,barrel,flat,barrel-Mercury-flat,7,7200,67ae41ce7120b28d,a9abcf61ed20f3ce40bed07d23aee5fed0fc7d083fa71b554102bdac1fac1bb6,7200,384.001771698412,384.001732077131,,143,0,112,75339,7153,136,486452,0,0,0,0,,,False,0,969.0,1531.0,8589.0,227.0,350.0,1048.0,-6349.54296875,19742.67578125,-582.086669921875,-0.607999920845032,17103.673828125,-57.7599945068359,8.27999687194824,66471.171875,1269.63916015625,-980.103820800781,21422.41015625,274.568725585938,,,,,,,,,,,,,,,,,,,,
godot-creep,006-barrel-Mercury-flat-s08,33,barrel,flat,barrel-Mercury-flat,8,7200,9c749f85790808a7,5ea8ddb08c09cbdbddc934a1a75f57c0e8a53e2e53a6f6af09690c877799957e,7200,384.001826409748,384.00180568319,,150,0,112,108620,7142,127,514982,0,0,0,0,,,False,0,219.0,794.0,9826.0,194.0,318.0,1027.0,-11428.8720703125,19712.53515625,-592.08740234375,2.12799978256226,17086.65234375,-57.7599906921387,-564.716186523438,69459.0078125,1216.91943359375,-1586.78271484375,21323.69140625,233.597869873047,,,,,,,,,,,,,,,,,,,,
godot-creep,006-barrel-Mercury-flat-s09,33,barrel,flat,barrel-Mercury-flat,9,7200,887ea148de39ff60,e78bf2675e423c1df9a316f70ad97810b708d858decf8e6bf77fd8d6b9bf1d01,7200,384.001760159564,384.001714511271,,149,0,112,69210,7144,132,507796,0,0,0,0,,,False,0,810.0,1936.0,10625.0,210.0,359.0,7028.0,-3802.27856445313,18477.40625,-560.543090820313,-0.607999801635742,17088.474609375,-58.3679962158203,-1.60000479221344,68351.0078125,1227.27941894531,-707.494140625,21384.23828125,243.615997314453,,,,,,,,,,,,,,,,,,,,
godot-creep,006-barrel-Mercury-flat-s10,33,barrel,flat,barrel-Mercury-flat,10,7200,4ad0bb79a05aa666,5e95a49756520cf54fbf41e3bea777c93ea829addc8ec03ad9e088bbdbf95047,7200,384.00177220904,384.001751728459,,151,0,112,109779,7140,131,515058,0,0,0,0,,,False,0,969.0,2589.0,9563.0,202.0,339.0,2254.0,11422.966796875,19725.28125,-576.458801269531,-0.303999811410904,17083.30859375,-58.6719970703125,572.63623046875,69435.2109375,1202.79943847656,1021.06884765625,21348.259765625,227.12255859375,,,,,,,,,,,,,,,,,,,,
