group,id,material,initial_count,final_count,initial_sum_y,final_sum_y
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s12,Mercury,512,512,46848,63232
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s13,Wall,344,344,23908,23908
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s13,Sand,1024,1024,125440,109058
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s13,Mercury,512,512,50432,66814
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s14,Wall,358,358,26134,26134
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s14,Sand,1024,1024,132608,116227
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s14,Mercury,512,512,54016,70397
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s15,Wall,332,332,22078,22078
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s15,Sand,1024,1024,119296,102913
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s15,Mercury,512,512,47360,63743
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s16,Wall,346,346,24220,24220
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s16,Sand,1024,1024,126464,110081
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s16,Mercury,512,512,50944,67327
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s17,Wall,360,360,26460,26460
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s17,Sand,1024,1024,133632,117250
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s17,Mercury,512,512,54528,70910
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s18,Wall,334,334,22378,22378
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s18,Sand,1024,1024,120320,103937
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s18,Mercury,512,512,47872,64255
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s19,Wall,348,348,24534,24534
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s19,Sand,1024,1024,127488,111106
native-finalists,003-Mercury-Sand-packed-32-viscosity_96-w32-s19,Mercury,512,512,51456,67838
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s00,Wall,260,260,16640,16640
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s00,Sand,32,32,3568,3056
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s00,Mercury,16,16,1400,1912
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s01,Wall,274,274,18495,18495
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s01,Sand,32,32,3792,3280
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s01,Mercury,16,16,1512,2024
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s02,Wall,288,288,20448,20448
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s02,Sand,32,32,4016,3504
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s02,Mercury,16,16,1624,2136
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s03,Wall,262,262,16899,16899
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s03,Sand,32,32,3600,3088
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s03,Mercury,16,16,1416,1928
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s04,Wall,276,276,18768,18768
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s04,Sand,32,32,3824,3312
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s04,Mercury,16,16,1528,2040
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s05,Wall,290,290,20735,20735
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s05,Sand,32,32,4048,3536
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s05,Mercury,16,16,1640,2152
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s06,Wall,264,264,17160,17160
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s06,Sand,32,32,3632,3120
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s06,Mercury,16,16,1432,1944
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s07,Wall,278,278,19043,19043
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s07,Sand,32,32,3856,3344
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s07,Mercury,16,16,1544,2056
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s08,Wall,292,292,21024,21024
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s08,Sand,32,32,4080,3568
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s08,Mercury,16,16,1656,2168
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s09,Wall,266,266,17423,17423
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s09,Sand,32,32,3664,3152
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s09,Mercury,16,16,1448,1960
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s10,Wall,280,280,19320,19320
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s10,Sand,32,32,3888,3376
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s10,Mercury,16,16,1560,2072
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s11,Wall,294,294,21315,21315
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s11,Sand,32,32,4112,3600
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s11,Mercury,16,16,1672,2184
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s12,Wall,268,268,17688,17688
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s12,Sand,32,32,3696,3184
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s12,Mercury,16,16,1464,1976
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s13,Wall,282,282,19599,19599
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s13,Sand,32,32,3920,3408
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s13,Mercury,16,16,1576,2088
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s14,Wall,296,296,21608,21608
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s14,Sand,32,32,4144,3632
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s14,Mercury,16,16,1688,2200
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s15,Wall,270,270,17955,17955
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s15,Sand,32,32,3728,3216
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s15,Mercury,16,16,1480,1992
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s16,Wall,284,284,19880,19880
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s16,Sand,32,32,3952,3440
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s16,Mercury,16,16,1592,2104
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s17,Wall,298,298,21903,21903
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s17,Sand,32,32,4176,3664
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s17,Mercury,16,16,1704,2216
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s18,Wall,272,272,18224,18224
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s18,Sand,32,32,3760,3248
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s18,Mercury,16,16,1496,2008
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s19,Wall,286,286,20163,20163
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s19,Sand,32,32,3984,3472
native-finalists,004-Mercury-Sand-packed-32-viscosity_96-w1-s19,Mercury,16,16,1608,2120
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s00,Wall,322,322,20608,20608
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s00,Sand,1024,1024,114176,97792
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s00,Mercury,512,512,44800,61184
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s01,Wall,336,336,22680,22680
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s01,Sand,1024,1024,121344,104960
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s01,Mercury,512,512,48384,64768
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s02,Wall,350,350,24850,24850
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s02,Sand,1024,1024,128512,112128
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s02,Mercury,512,512,51968,68352
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s03,Wall,324,324,20898,20898
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s03,Sand,1024,1024,115200,98816
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s03,Mercury,512,512,45312,61696
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s04,Wall,338,338,22984,22984
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s04,Sand,1024,1024,122368,105984
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s04,Mercury,512,512,48896,65280
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s05,Wall,352,352,25168,25168
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s05,Sand,1024,1024,129536,113152
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s05,Mercury,512,512,52480,68864
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s06,Wall,326,326,21190,21190
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s06,Sand,1024,1024,116224,99840
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s06,Mercury,512,512,45824,62208
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s07,Wall,340,340,23290,23290
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s07,Sand,1024,1024,123392,107008
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s07,Mercury,512,512,49408,65792
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s08,Wall,354,354,25488,25488
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s08,Sand,1024,1024,130560,114176
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s08,Mercury,512,512,52992,69376
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s09,Wall,328,328,21484,21484
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s09,Sand,1024,1024,117248,100864
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s09,Mercury,512,512,46336,62720
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s10,Wall,342,342,23598,23598
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s10,Sand,1024,1024,124416,108032
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s10,Mercury,512,512,49920,66304
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s11,Wall,356,356,25810,25810
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s11,Sand,1024,1024,131584,115202
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s11,Mercury,512,512,53504,69886
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s12,Wall,330,330,21780,21780
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s12,Sand,1024,1024,118272,101888
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s12,Mercury,512,512,46848,63232
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s13,Wall,344,344,23908,23908
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s13,Sand,1024,1024,125440,109058
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s13,Mercury,512,512,50432,66814
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s14,Wall,358,358,26134,26134
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s14,Sand,1024,1024,132608,116227
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s14,Mercury,512,512,54016,70397
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s15,Wall,332,332,22078,22078
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s15,Sand,1024,1024,119296,102913
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s15,Mercury,512,512,47360,63743
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s16,Wall,346,346,24220,24220
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s16,Sand,1024,1024,126464,110081
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s16,Mercury,512,512,50944,67327
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s17,Wall,360,360,26460,26460
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s17,Sand,1024,1024,133632,117250
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s17,Mercury,512,512,54528,70910
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s18,Wall,334,334,22378,22378
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s18,Sand,1024,1024,120320,103937
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s18,Mercury,512,512,47872,64255
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s19,Wall,348,348,24534,24534
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s19,Sand,1024,1024,127488,111106
native-finalists,005-Mercury-Sand-packed-32-viscosity_160-w32-s19,Mercury,512,512,51456,67838
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s00,Wall,260,260,16640,16640
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s00,Sand,32,32,3568,3056
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s00,Mercury,16,16,1400,1912
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s01,Wall,274,274,18495,18495
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s01,Sand,32,32,3792,3280
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s01,Mercury,16,16,1512,2024
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s02,Wall,288,288,20448,20448
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s02,Sand,32,32,4016,3504
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s02,Mercury,16,16,1624,2136
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s03,Wall,262,262,16899,16899
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s03,Sand,32,32,3600,3088
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s03,Mercury,16,16,1416,1928
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s04,Wall,276,276,18768,18768
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s04,Sand,32,32,3824,3312
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s04,Mercury,16,16,1528,2040
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s05,Wall,290,290,20735,20735
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s05,Sand,32,32,4048,3536
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s05,Mercury,16,16,1640,2152
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s06,Wall,264,264,17160,17160
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s06,Sand,32,32,3632,3120
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s06,Mercury,16,16,1432,1944
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s07,Wall,278,278,19043,19043
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s07,Sand,32,32,3856,3344
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s07,Mercury,16,16,1544,2056
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s08,Wall,292,292,21024,21024
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s08,Sand,32,32,4080,3568
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s08,Mercury,16,16,1656,2168
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s09,Wall,266,266,17423,17423
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s09,Sand,32,32,3664,3152
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s09,Mercury,16,16,1448,1960
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s10,Wall,280,280,19320,19320
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s10,Sand,32,32,3888,3376
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s10,Mercury,16,16,1560,2072
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s11,Wall,294,294,21315,21315
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s11,Sand,32,32,4112,3600
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s11,Mercury,16,16,1672,2184
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s12,Wall,268,268,17688,17688
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s12,Sand,32,32,3696,3184
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s12,Mercury,16,16,1464,1976
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s13,Wall,282,282,19599,19599
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s13,Sand,32,32,3920,3408
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s13,Mercury,16,16,1576,2088
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s14,Wall,296,296,21608,21608
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s14,Sand,32,32,4144,3632
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s14,Mercury,16,16,1688,2200
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s15,Wall,270,270,17955,17955
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s15,Sand,32,32,3728,3216
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s15,Mercury,16,16,1480,1992
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s16,Wall,284,284,19880,19880
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s16,Sand,32,32,3952,3440
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s16,Mercury,16,16,1592,2104
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s17,Wall,298,298,21903,21903
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s17,Sand,32,32,4176,3664
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s17,Mercury,16,16,1704,2216
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s18,Wall,272,272,18224,18224
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s18,Sand,32,32,3760,3248
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s18,Mercury,16,16,1496,2008
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s19,Wall,286,286,20163,20163
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s19,Sand,32,32,3984,3472
native-finalists,006-Mercury-Sand-packed-32-viscosity_160-w1-s19,Mercury,16,16,1608,2120
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s00,Wall,322,322,20608,20608
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s00,Sand,1024,1024,114176,97792
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s00,Mercury,512,512,44800,61184
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s01,Wall,336,336,22680,22680
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s01,Sand,1024,1024,121344,104960
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s01,Mercury,512,512,48384,64768
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s02,Wall,350,350,24850,24850
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s02,Sand,1024,1024,128512,112128
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s02,Mercury,512,512,51968,68352
native-finalists,007-Mercury-Sand-packed-32-viscosity_224-w32-s03,Wall,324,324,20898,20898
