group,id,top,bottom,layout,depth,variant,width,name,seed,ticks,hash,data_sha256,breakthrough_tick,front,interface_width,water_delta,tick_p50_us,tick_p95_us,tick_max_us,overflow,max_cores,max_chunks,allocations,empty_moves,density_swaps,conversions,water_transfer_mass,rejected_moves,body_displacements,body_contacts,counts_conserved,workers,telemetry,serial
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s00,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,0,7200,6ec17a3acb703da7,257ab2588f8d746f21010e58c8aa4f13323bc0f52e1e9c1bb98a2f5f2fa04443,32,32,0,0,0.4,0.8,223.5,0,6,20,0,0,512,0,0,3506,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s01,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,1,7200,cb213838769c62c9,dc5a90e330b0a5a1cbfbd6d37422e6380f8b86afa624f4e72be36c2c3b77fb4a,32,32,0,0,0.7,1.1,198.1,0,3,20,0,0,512,0,0,3931,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s02,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,2,7200,e7f9b0b8c86401fd,f06128df68c9f44d77fb7b7aaa54a33507688e9f9e8b115aeeab66342852d71d,32,32,0,0,0.7,0.8,816.8,0,3,20,0,0,512,0,0,4071,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s03,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,3,7200,5e03ed4e3d53e7f5,c9cc080dd98dac75c55b0c2cb7f706c453b18bbfadf6aef4d71c42b488889354,32,32,0,0,0.7,0.8,148.9,0,3,20,0,0,512,0,0,3508,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s04,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,4,7200,4031b1575631061,1737cba4817ff933ef3611c00a5bd0da520bfc511d6d8496e28dc4bedaa1f70e,32,32,0,0,0.7,0.8,164.2,0,3,20,0,0,512,0,0,3933,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s05,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,5,7200,3547f05ce565fd99,13e907466e7f4837a299631401d3be74fde889331c25405599c2572a24d543cc,32,32,0,0,0.7,0.8,211.4,0,3,20,0,0,512,0,0,4221,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s06,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,6,7200,6e35630d30a7f90d,ce0ce2e7c18726de3d79b3aad21fc804f17cfa3f859d0a034d9d17515cf49280,32,32,0,0,0.7,0.8,210.3,0,3,20,0,0,512,0,0,3503,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s07,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,7,7200,501c217b40740a5,649f88cb875096a960c9cbd25640283753315d79f71e61c96824cfd066a35e77,32,32,0,0,0.7,0.8,108.3,0,3,20,0,0,512,0,0,3937,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s08,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,8,7200,b77cb104b256a109,d7f27239733a083905d2e653d786185627852bfb63ad43a612dfea6e3abb0188,32,32,0,0,0.6,1,579.4,0,3,20,0,0,512,0,0,4217,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s09,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,9,7200,eaf85f0e584eb9f9,eb93f3ef3aac4af1721911236cb112ae10eff44635940fc945617f928ca56559,32,32,0,0,0.7,1,222.6,0,3,20,0,0,512,0,0,3647,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s10,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,10,7200,ea5a157e1abb6592,191baee660c8cd51e29311aa87b8f42c3ab9364e603cdbe0d74a9e36e366583c,32,32,0,0,0.7,0.8,128,0,3,20,0,0,512,0,0,3928,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s11,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,11,7200,edc4df8d70e84d47,e4eeea6aabb479371c53942ae93a7629cd8cdec90a28f205055a077d6a16355a,32,32,0,0,0.4,0.6,189.1,0,3,20,0,0,512,0,0,4124,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s12,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,12,7200,af678932ae03ed44,c2e90a47417188abdee7de52407ba1301f85cb83aed0d82470cdefd57e4f05c5,32,32,0,0,0.5,0.6,187.6,0,3,20,0,0,512,0,0,3647,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s13,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,13,7200,1634a87b05c56258,6266d6b9ca3de5c9ff5b7b27c8eb2c285f9f493800329104ba411dd096355304,32,32,0,0,0.4,0.8,478.1,0,3,20,0,0,512,0,0,4076,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s14,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,14,7200,a014ae7eac157d79,4b7e7a47375ab9d742d379c36e0f870e68bc8f72396a58ac5bbb056bbc987daf,32,32,0,0,0.4,0.6,269.7,0,3,20,0,0,512,0,0,4124,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s15,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,15,7200,61de9ed232278324,1b174b23051a438bb456bac301b879a562632a6fecb28f4d6b439c7cd02cfa14,32,32,0,0,0.4,0.6,258.3,0,3,20,0,0,512,0,0,3649,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s16,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,16,7200,a04c587015e68c04,1ad25b0d64f59d81ed99e29d3037ce1dda84ced3155bfc17d28ae510b60b9469,32,32,0,0,0.4,0.5,101.7,0,3,20,0,0,512,0,0,4078,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s17,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,17,7200,e292f3791086b2b7,a2170527a431c0f1811f10e3c4e6d319f05a1714ca80ffb24d92471938deb0fb,32,32,0,0,0.4,0.6,119.4,0,3,20,0,0,512,0,0,4269,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s18,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,18,7200,fa54c307c5c8f628,fc600868f1455563f6dda38a1a178f173d06d99c3bb6f40a49caeb73033daeb5,32,32,0,0,0.4,0.8,437.2,0,3,20,0,0,512,0,0,3652,0,0,True,,,
native-finalists,010-Mercury-Sand-packed-32-viscosity_248-w1-s19,33,2,packed,32,viscosity_248,1,Mercury-Sand-packed-32-viscosity_248-w1,19,7200,6a7c213e865ead64,4e1d8a29df54738a0054f79c88b87bba3d5f5675060520a484ba7647bb75730b,32,32,0,0,0.5,0.7,783.7,0,3,20,0,0,512,0,0,4076,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s00,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,0,7200,91a63917d37c1f88,3360a61041097baad1b6e165c9bde3e13827ec00d724475e559d49d0aea2a444,-1,0,0,0,0.4,0.5,496.5,0,6,20,0,0,0,0,0,15758,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s01,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,1,7200,f2493f8c39bde4c9,358418e2c2a9badfa906836d54e724d2d6d87125c0ba3427acb18ad21d755129,-1,0,0,0,0.4,0.5,336.3,0,3,20,0,0,0,0,0,15778,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s02,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,2,7200,7b1398663823b9d8,a99035659892e47c65e728f73988aeb561c5807d85b5ea54f13379f18c37980e,-1,0,0,0,0.4,0.6,389.6,0,3,20,0,0,0,0,0,15792,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s03,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,3,7200,836b4e3f3d1ff943,b55afceb0ce4f3fddfd4c7fc720378653780cd0370572394396d9470d46ad058,-1,0,0,0,0.4,0.5,330.5,0,3,20,0,0,0,0,0,15768,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s04,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,4,7200,334ec0d2b124ca29,20231d6ed8b2fe5bb6bb78c2357309e560af0ef4d489110fe37d92a1db581257,-1,0,0,0,0.4,0.5,314.9,0,3,20,0,0,0,0,0,15766,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s05,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,5,7200,c5b180daf5e6577,4c411a85b26f65c67bac68b18f8d2949e507c5ff0efc1a779175620e6aa9f7e5,-1,0,0,0,0.4,0.5,325.5,0,3,20,0,0,0,0,0,15746,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s06,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,6,7200,75262b52ab786d9c,ea6816773a4ee03507941e0df3a8d93c1dcb382d7b5a808f143adeab0973482e,-1,0,0,0,0.4,0.5,333.7,0,3,20,0,0,0,0,0,15746,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s07,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,7,7200,2cebf40e7cb2b061,c9fe4156ceffc9fa44eb3864666d5c16508533e59e93ed280cf8e1b1166ff076,-1,0,0,0,0.5,0.6,477.9,0,3,20,0,0,0,0,0,15764,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s08,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,8,7200,2854a2c731c17b77,4a8a3e033a35ca8f1aeae53524473eb754eb59a27afcbf7afb1e267ea7820117,-1,0,0,0,0.4,0.5,451.1,0,3,20,0,0,0,0,0,15764,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s09,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,9,7200,4df3dfd74bac5a90,994a0e7e025a9f978634f1ac45d1bfea14ac26769604abdf24740af4b339395b,-1,0,0,0,0.4,0.5,719.4,0,3,20,0,0,0,0,0,15716,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s10,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,10,7200,73159d1955377768,319c0966fea46bf4933ccbc3a942700b86ee27453fa7d4dfe40a47af57f5ee91,-1,0,0,0,0.5,0.6,325.2,0,3,20,0,0,0,0,0,15704,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s11,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,11,7200,cd1e33a4cbdc361,1f37501770a24c04161f85172dcc94fd32c86d07beb50d54368e749aab8f2ea1,-1,0,0,0,0.5,0.5,367.6,0,6,20,0,0,0,0,0,15724,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s12,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,12,7200,9e58b151ab7b3e32,f937f7b76308987119046d101cdfc45bf505c9eb7515d42546b3ed58a1dbd56b,-1,0,0,0,0.5,0.6,357.6,0,6,20,0,0,0,0,0,15680,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s13,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,13,7200,97a646a8d1c3c692,50df4ab09b35b205dbfffc7968e746a53465b79b993d87817be556c274f360ab,-1,0,0,0,0.5,0.6,437.3,0,6,20,0,0,0,0,0,15720,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s14,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,14,7200,347dd34dc3404871,4f13c4249553818591183eb7cc09050fd9729590a9589dd2420c603f9c31e59d,-1,0,0,0,0.5,0.5,365.8,0,6,20,0,0,0,0,0,15776,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s15,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,15,7200,a274218b9ec3c3d3,822322e0569054d2ff2679109f4472fc20e83f8dc691b319acff2b62d355aceb,-1,0,0,0,0.5,0.6,360.4,0,6,20,0,0,0,0,0,15712,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s16,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,16,7200,c2ff38941b03c47e,12082422872a309e21d229a110b4ad44b38100cc976d89684943bc1a242a9755,-1,0,0,0,0.5,0.5,365.7,0,6,20,0,0,0,0,0,15750,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s17,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,17,7200,fc14b14d52a27550,d6493c57717d6308f3c1e5e38f8ae2246a1e64ba13e8abdaeb20a8c7b68abcc9,-1,0,0,0,0.5,1.1,379.4,0,6,20,0,0,0,0,0,15778,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s18,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,18,7200,e954c4328e4c7724,dcb3ac31e4e0870fb3f0fcfd1538e0dd5fb6dcffb90079f9ac0f38037a9e04a7,-1,0,0,0,0.5,0.7,454.5,0,6,20,0,0,0,0,0,15702,0,0,True,,,
native-finalists,011-Mercury-Sand-packed-32-exchange_off-w32-s19,33,2,packed,32,exchange_off,32,Mercury-Sand-packed-32-exchange_off-w32,19,7200,82de9afbeda939fa,e84a5be7e9f747288012aeb2398f60d15bc67780fa05df2e6abea5c4dc9b8942,-1,0,0,0,0.5,0.6,452,0,6,20,0,0,0,0,0,15708,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s00,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,0,7200,af1ae1ec49652957,e3daedd1a4e02f4f50ccb86002916ed98e1bca91a2f1316d1dff4607cdcfa1dc,32,32,0,0,0.4,0.5,379.3,0,6,20,0,0,16384,0,0,125952,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s01,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,1,7200,7e90370eb7ee6084,5976ac206a8ba2afb53d1f1f8bc7310178fac5ec691891386e7f7d3b7e99b1e6,32,32,0,0,0.7,0.8,576.2,0,3,20,0,0,16384,0,0,139488,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s02,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,2,7200,a71e66e14512958d,1149b8fbce828f917565e8125bcc3cc95faf19e4e46f213b79c5f0fd17efcb7c,32,32,0,0,0.7,0.9,484.7,0,3,20,0,0,16384,0,0,143904,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s03,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,3,7200,ee845555d947a28e,1867e297d936363775b6047ee66a9209c370e697f700b9e08809312fb5b1e95e,32,32,0,0,0.7,0.8,431.7,0,3,20,0,0,16384,0,0,125952,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s04,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,4,7200,af9894754348ec0,fa918594eeac0f8ead2ec435573db27701e1abe65f2b5eb4b37458bc718322dd,32,32,0,0,0.7,0.7,404.4,0,3,20,0,0,16384,0,0,139488,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s05,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,5,7200,8124860384913eba,18d571d181fbeaef88dad72ed0c2906ff36872a3530a56d3731cffbce109059e,32,32,0,0,0.7,0.8,878.1,0,3,20,0,0,16384,0,0,148512,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s06,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,6,7200,4f1ac97fcbfded65,4ae988b94d896196f8bf1d8aeec3ea4a6925bd466ecab5ae96540c6f3b37edb1,32,32,0,0,0.7,0.9,738.8,0,3,20,0,0,16384,0,0,125856,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s07,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,7,7200,5abf3fd90b5acc0c,54af616f20dd1cc0b94768a24eb438d44df6bfeb5927e9de66eaaf82c456b791,32,32,0,0,0.7,0.8,335.6,0,3,20,0,0,16384,0,0,139488,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s08,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,8,7200,fece435c016b60a5,17f8047289df1cc993026755e749ec69c73c1a113ac567511fb36edbfe165777,32,32,0,0,0.6,0.7,341.2,0,3,20,0,0,16384,0,0,148512,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s09,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,9,7200,688a37cd38d8785d,0706002908f682acbe1537a8f5d1c200e4002c9317808126720c840093d9a26d,32,32,0,0,0.7,0.9,337.4,0,3,20,0,0,16384,0,0,130464,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s10,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,10,7200,3fee6638b664ef7d,76b9f0b0c522411d6f287c25d312ea3cd53ba17391e6905d4f65d90d03153df1,32,32,0,0,0.7,0.9,557.2,0,3,20,0,0,16384,0,0,139392,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s11,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,11,7200,8c632e87f24d2554,bc62eef4de092cad23f1ead189e8dcb850d3d642228236306c9e9836dfa54c1c,32,32,2,0,0.5,0.8,520.4,0,6,20,0,0,16382,0,0,150250,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s12,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,12,7200,ae646082684f2ae0,47a8228e726defcee65b26c12925ab4794f1f8a4ebb1867c157e150006c809f5,32,32,0,0,0.5,0.5,373.8,0,6,20,0,0,16384,0,0,135231,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s13,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,13,7200,e88c2004953f0d9c,93476d4e574997ccc9467e090de4a01feef34f06ba14b18c55910d290937fbfe,32,32,2,0,0.5,0.6,546.1,0,6,20,0,0,16382,0,0,145461,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s14,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,14,7200,95eb0ff5df39d43b,f36b7fd0a1c70d59351d3c5fe833f3335ebe4e9f6b017dd022b7c83082a25530,32,32,2,0,0.5,0.6,499.5,0,6,20,0,0,16381,0,0,146721,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s15,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,15,7200,eb666df0ef2b0589,f640631ac99707fe2dff7331ee45af0941d7a336e010b7c187a5c7286051148d,32,32,2,0,0.5,0.7,390.2,0,6,20,0,0,16383,0,0,133023,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s16,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,16,7200,9ad58dcd6272ae94,864815e3c56831cddb72e52bbdf9cd33e24e11eedfde1f390e3207a66fb5dd0a,32,32,2,0,0.5,0.5,412.1,0,6,20,0,0,16383,0,0,144644,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s17,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,17,7200,186d47d7b83f640a,4fff515ebc1e798be861e7a8bc760d445e6620c89b28c8ec8b97b0a0f3948d45,32,32,2,0,0.5,0.6,556.1,0,6,20,0,0,16382,0,0,151044,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s18,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,18,7200,1965cd80afd9316,1dc27435f9ba1c8eca7f2d1697526f4aa64aac8f279e626c92a71592a60bf6e2,32,32,2,0,0.5,0.6,795.6,0,6,20,0,0,16383,0,0,135147,0,0,True,,,
native-finalists,012-Sand-Dust-reentry-32-baseline-w32-s19,2,14,reentry,32,baseline,32,Sand-Dust-reentry-32-baseline-w32,19,7200,dd0c0aeca0c017f8,e72fda5fc6aa6a3d6435ba5526a12f1869383349605d306d9de114f6fbcdebd6,32,32,2,0,0.5,0.5,591.2,0,6,20,0,0,16382,0,0,144411,0,0,True,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s00,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,0,7200,342440234c60ec71,e9f57ea52d90cbb20b5ef40fe2951ae6dcae060f4c5d92b9073ff9a5a4c32fdf,32,32,0,0,0.7,83.8,518.4,0,6,20,0,110577,18025,0,0,1234720,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s01,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,1,7200,c13160eb2b69c273,35bcc1faad678881ec195b6cb9145a6049975ec3c00215e9a1be6bef37bdad62,32,32,0,0,1,1.3,1117.1,0,3,20,0,97943,17916,0,0,887652,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s02,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,2,7200,49828cc01e4b2f,56efa236d4471149f2082943e826bc85933231a1efeb425da71bd899aeab2338,32,32,0,0,1,1.8,546.7,0,3,20,0,89442,18028,0,0,908634,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s03,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,3,7200,9b4e4daaa50c15e4,b335468b434749989dfb587a810d384e75c20bad0d0ec07d827860b945689d73,32,32,0,0,1.3,2.7,559.8,0,3,20,0,108157,17924,0,0,1080105,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s04,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,4,7200,bcbf8e01f95470e9,f5c5d56c0188224b45eaf6884109dd281ff29d15948e7c5bf927708d5ce1a85b,32,32,0,0,1.3,2.2,451.6,0,3,20,0,98796,17934,0,0,899571,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s05,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,5,7200,302b89691572c655,9a760dcd76fa171f21645dfb6622a11fa404521f5d19c00073c6219807a45291,32,32,0,0,1.3,1.9,999.8,0,3,20,0,89355,18029,0,0,889048,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s06,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,6,7200,661a966f240ba468,36dbbe965b643d3dc66bfa4555ce14eb2adb0c569391b6bbf7173a10524d86a1,32,32,0,0,1.3,2.8,717.9,0,3,20,0,107413,17989,0,0,1028496,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s07,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,7,7200,8d76b45f332d026f,1f4610308f6990d6dbc7a04aa3cc08ec7f577adc5f0f441d1859109c214330dd,32,32,0,0,1.3,2,611.6,0,3,20,0,97418,17936,0,0,895577,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s08,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,8,7200,ac8c2ac2d9d034e7,0a71ff6b8799c764a0344ebd3d41613374f9cdbc8ba060507fd69a5731bd4c3b,32,32,0,0,1.3,1.6,572.4,0,3,20,0,86949,18068,0,0,920438,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s09,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,9,7200,8393d1fc1f7f7297,9ea09febf98783af2afe122787b7078d9e59449eb52ae5c589303d63d115fe16,32,32,0,0,1.1,2.2,709.7,0,3,20,0,104241,17896,0,0,978510,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s10,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,10,7200,c3163ce32e42fc24,95b4ad9cf5797270bc45ad4162de0886932af2a48ff48ba18986183a45e17463,32,32,0,0,1.1,1.7,516.1,0,3,20,0,93571,17991,0,0,911724,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s11,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,11,7200,f7d752c87b2ad620,dc40462da7c4a901a8d226d6828bf997643af9a1b99db89ad5aaee6f0d1e77fa,32,32,0,0,0.9,83.3,1463.5,0,6,20,0,87053,18027,0,0,1257024,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s12,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,12,7200,cce74ed4314ebc0a,2ca0b445ce5222968d8a7f6768c0735632b1c3f880fc8f4a4feac540944d2717,32,32,0,0,0.9,301.4,853.9,0,6,20,0,105443,18109,0,0,1407868,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s13,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,13,7200,4cea566d1e0d2c5a,45f22629d5f7ed0834754dbb7fa8ae1539d7a25a83e80ceea4a5dc05679c387e,32,32,0,0,1,311.9,642,0,6,20,0,95145,18309,0,0,1365975,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s14,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,14,7200,f4e1db2a201bbcea,76b272a7bf963555140d8447f8250f128e221903add9e7037c06192ef369656a,32,32,0,0,1,333.9,794.3,0,6,20,0,85374,19384,0,0,1606572,0,0,False,,,
native-finalists,013-Sand-Dust-excavate-32-baseline-w32-s15,2,14,excavate,32,baseline,32,Sand-Dust-excavate-32-baseline-w32,15,7200,a346367d90e544ca,c02a09fcac2134794163278429eaaf0cf1ac8ebc0b7daeef5fdc79ecf3354793,32,32,0,0,0.9,324.9,494.8,0,6,20,0,103891,17979,0,0,1505609,0,0,False,,,
