group,id,top,bottom,layout,seed,workers,variant,ticks,breakthrough,swaps,conversions,initial_water_mass,final_water_mass,chunk_allocations,max_cores,histogram_used,tick_us_p95,sha256
native-expanded,152-Lava-Sand-packed-16-baseline-w32-s03,8,2,packed,3,1,baseline,1800,16,8192,0,0,0,0,2,23,1.5,b4d1077aefe9c44d5be8e7974c8cf50308757a493b77e19929b25736d18bc691
native-expanded,152-Lava-Sand-packed-16-baseline-w32-s04,8,2,packed,4,1,baseline,1800,16,8192,0,0,0,0,2,23,1.4,235311363655d91f785b56de664fb65434e632ad191990afd20d0a714f52302d
native-expanded,153-Lava-Sand-packed-64-baseline-w32-s00,8,2,packed,0,1,baseline,1800,64,32768,0,0,0,0,6,23,6.5,760eb15aacb5a804e753fbfcc867c0ce4d7f560914e82cb245ad2e6b1e4000b8
native-expanded,153-Lava-Sand-packed-64-baseline-w32-s01,8,2,packed,1,1,baseline,1800,64,32768,0,0,0,0,3,23,57.1,6416b7b24403aaf37868b7070f75fa9d812a294dfd26379eda4d2345a0ec02de
native-expanded,153-Lava-Sand-packed-64-baseline-w32-s02,8,2,packed,2,1,baseline,1800,64,32768,0,0,0,0,3,23,7.6,6ea9e30cc8c715bbdedc236f853f9c252e6478c9910bf2fe7db6eee3b79326ea
native-expanded,153-Lava-Sand-packed-64-baseline-w32-s03,8,2,packed,3,1,baseline,1800,64,32768,0,0,0,0,3,23,22.5,bbf03874e9a0b354ff76a855340590b613f6042220dc813314227f1d832523c0
native-expanded,153-Lava-Sand-packed-64-baseline-w32-s04,8,2,packed,4,1,baseline,1800,64,32768,0,0,0,0,3,23,19.6,354b1f2bddfb83919ae6b3a1fabfd86ae9694ad5dd6476421185598ed2d6d846
native-expanded,154-Lava-Sand-open-32-baseline-w32-s00,8,2,open,0,1,baseline,1800,32,10746,0,0,0,0,6,35,434.9,743a56d696655bc4084de4940a7f8bc733ba3100bb09505a125affa869c9c848
native-expanded,154-Lava-Sand-open-32-baseline-w32-s01,8,2,open,1,1,baseline,1800,32,10131,0,0,0,0,6,35,337.9,b30516bfc0001c84e9adbe084856e503144a4502b0efc6b4c4920691e1a36353
native-expanded,154-Lava-Sand-open-32-baseline-w32-s02,8,2,open,2,1,baseline,1800,32,9403,0,0,0,0,6,35,399.5,987e8b3fee7d5dc5ea713bcceb78dcf3e56fbb886b09d9bbbd5475224ed502e6
native-expanded,154-Lava-Sand-open-32-baseline-w32-s03,8,2,open,3,1,baseline,1800,32,8714,0,0,0,0,6,35,3.9,a2bf3c48d34deb6dcdd5b51f085d65d95d145cab574975070988a1342c74d9b3
native-expanded,154-Lava-Sand-open-32-baseline-w32-s04,8,2,open,4,1,baseline,1800,32,8560,0,0,0,0,6,35,1.6,32b614e6167bf84c768253b374cfac6e3478de09ba14fbdcb340aad7261ae968
native-expanded,155-Lava-Sand-saturated-32-baseline-w32-s00,8,2,saturated,0,1,baseline,1800,34,16697,279,23715,23715,0,6,115,536.2,8e7e6fd950bd822568b34917eea87a7c8deeca81e5b90411aa2dc93b12b84637
native-expanded,155-Lava-Sand-saturated-32-baseline-w32-s01,8,2,saturated,1,1,baseline,1800,32,16702,279,23715,23715,0,3,115,437.8,ff8d6e3aeaaaf4de2027be96949abc99bb6512ab1f4644b20667fe16c2c0ec88
native-expanded,155-Lava-Sand-saturated-32-baseline-w32-s02,8,2,saturated,2,1,baseline,1800,32,16668,279,23715,23715,0,3,115,408.9,a81dd5f3fd4b5a8aa9fff92492f05f57ef0c0511401ac93fdbadad0ecd4b2334
native-expanded,155-Lava-Sand-saturated-32-baseline-w32-s03,8,2,saturated,3,1,baseline,1800,32,16712,279,23715,23715,0,3,113,579.7,deff20af1bcb21a2cd6dc80a733941aa748c2090572fbc31dc316d5037c42935
native-expanded,155-Lava-Sand-saturated-32-baseline-w32-s04,8,2,saturated,4,1,baseline,1800,32,16729,279,23715,23715,0,3,116,491,04c168f3e6b9ee05b4d06f100a9e31b72acc9ed3604944f9629c7a4002657670
native-expanded,156-Lava-Dust-packed-16-baseline-w32-s00,8,14,packed,0,1,baseline,1800,16,8486,1532,0,0,0,4,66,395.9,b9ccb65aeb166cf21533339ec028e7f8b36efdf239bdcf09836fb163917e267c
native-expanded,156-Lava-Dust-packed-16-baseline-w32-s01,8,14,packed,1,1,baseline,1800,16,8492,1531,0,0,0,2,68,345.5,8dd57a22949ae013af0a69f292986cdd34c15bc4b313ae668e132204cb2e3591
native-expanded,156-Lava-Dust-packed-16-baseline-w32-s02,8,14,packed,2,1,baseline,1800,16,8549,1532,0,0,0,2,66,364.3,030df05061f8152c9e4872d9184121d1c5519dd95a9f0245fa789a0551864b4a
native-expanded,156-Lava-Dust-packed-16-baseline-w32-s03,8,14,packed,3,1,baseline,1800,16,8504,1532,0,0,0,2,67,397,43d3fe05a47d62a51d09cabbbe6d711d15b7ff0d78be5743ce6cf7fb372c3b7f
native-expanded,156-Lava-Dust-packed-16-baseline-w32-s04,8,14,packed,4,1,baseline,1800,16,8510,1532,0,0,0,2,67,377.7,1bf2ce32f778359ddfccd260e14cf97f3e49c215a050299fb5639b8bd2c21b6a
native-expanded,157-Lava-Dust-packed-64-baseline-w32-s00,8,14,packed,0,1,baseline,1800,64,34336,6139,0,0,0,6,70,1030.1,b483892a8b68c4436c86f11c4ae571a184ffde63cca8988b99de44fe2f933fd2
native-expanded,157-Lava-Dust-packed-64-baseline-w32-s01,8,14,packed,1,1,baseline,1800,64,34367,6141,0,0,0,3,70,907,8129e6842553e2688366400d3bf5a66239277ae8dbc14508969cf926cdb276ef
native-expanded,157-Lava-Dust-packed-64-baseline-w32-s02,8,14,packed,2,1,baseline,1800,64,34501,6140,0,0,0,3,71,934.3,c1949972c44f9bad3402f8db645e5465c89ca4ac2d530a81ad4a113649267b28
native-expanded,157-Lava-Dust-packed-64-baseline-w32-s03,8,14,packed,3,1,baseline,1800,64,34361,6141,0,0,0,3,71,994.4,16096831f6739a69dc3a3ce2e018770432f97dab2a3f1966f0da309e169800e6
native-expanded,157-Lava-Dust-packed-64-baseline-w32-s04,8,14,packed,4,1,baseline,1800,64,34376,6141,0,0,0,3,71,1045.6,ad1455dcc72e93fc5ef90cc7276ebf3ba6c6d948a948a744a6edc5325ff42843
native-expanded,158-Lava-Dust-open-32-baseline-w32-s00,8,14,open,0,1,baseline,1800,32,13073,3070,0,0,0,6,72,909.8,5fd456bbc2061455863773e21e9ef0ffb4d3591caeb90fcfaf0a768fd96e9753
native-expanded,158-Lava-Dust-open-32-baseline-w32-s01,8,14,open,1,1,baseline,1800,32,12839,3069,0,0,0,6,71,845.3,4826ac3a7052e9f3958c78a0cc057a925e7350fadd6f7e5f4dd866d1ea2529e4
native-expanded,158-Lava-Dust-open-32-baseline-w32-s02,8,14,open,2,1,baseline,1800,32,12379,3070,0,0,0,6,72,943.9,bd6469f00b0133cf4d2e98cdec7a76aba0c91aeb5c7ab7dcb466bc7e5b56d5cc
native-expanded,158-Lava-Dust-open-32-baseline-w32-s03,8,14,open,3,1,baseline,1800,32,11930,3069,0,0,0,6,71,752.3,5beff3184b97f6dfbc3d3466621b88d42d700450a6484dcf6abfc36a5e5629ab
native-expanded,158-Lava-Dust-open-32-baseline-w32-s04,8,14,open,4,1,baseline,1800,32,11814,3068,0,0,0,6,71,1183.7,05d9075806083c20c825d2d97837b5aaeaf39cb6a7123e33a67eb0253c5d44fa
native-expanded,159-Lava-Dust-saturated-32-baseline-w32-s00,8,14,saturated,0,1,baseline,1800,34,25006,3073,23715,24034,0,6,183,990.1,9f7c8a481a98b80239db9156532111876687330e1b9d44d64f7f1cdabdd75fd5
native-expanded,159-Lava-Dust-saturated-32-baseline-w32-s01,8,14,saturated,1,1,baseline,1800,34,24888,3063,23715,23715,0,3,184,653.4,521be5fd6ed8005c2f9aea274ac083a71e5f4ce71cb345755fae25225ea47e60
native-expanded,159-Lava-Dust-saturated-32-baseline-w32-s02,8,14,saturated,2,1,baseline,1800,34,25332,3088,23715,24257,0,3,185,857.8,64f57061909238da01b1cba8a3dc4659006862fe0ea2860aa2bd4df371876fe4
native-expanded,159-Lava-Dust-saturated-32-baseline-w32-s03,8,14,saturated,3,1,baseline,1800,32,25437,3094,23715,24576,0,3,191,823.9,4c5790578f4339ad34bfafa5f0cc2dbe2f578375fa234c662ca7d5c0d80020a1
native-expanded,159-Lava-Dust-saturated-32-baseline-w32-s04,8,14,saturated,4,1,baseline,1800,34,25175,3080,23715,24160,0,3,185,697.4,202a5c82e0cb4bfd4d4de78ddc2a82e3a1d5363d90316fff1be5e3fefdf0b558
native-expanded,160-Water-Salt-packed-32-baseline-w32-s00,3,23,packed,0,1,baseline,1800,-1,0,58,130560,123165,0,6,32,1.3,4d3667d636c4c5c4738e1a11c1026b097f066baa28a8a4ec47440f0a266069e6
native-expanded,160-Water-Salt-packed-32-baseline-w32-s01,3,23,packed,1,1,baseline,1800,-1,0,62,130560,122655,0,3,32,2.7,f7a82b7e07366c9a11cc0037253a2f6120ab807d63110de55274951c91a8a149
native-expanded,160-Water-Salt-packed-32-baseline-w32-s02,3,23,packed,2,1,baseline,1800,-1,0,58,130560,123165,0,3,32,1.6,2d437de1d7284405cb648b45f034ec5a75957e508abd9ff1e1f7baaa8a021dae
native-expanded,160-Water-Salt-packed-32-baseline-w32-s03,3,23,packed,3,1,baseline,1800,-1,0,58,130560,123165,0,3,32,2.7,b7703d99e6814e56d56dcda2c1e9fc7b71608122e6ca90998b3dd5de781bc08c
native-expanded,160-Water-Salt-packed-32-baseline-w32-s04,3,23,packed,4,1,baseline,1800,-1,0,58,130560,123165,0,3,32,2.6,294454747e9afffa257e7a36c9cbb8a268ff1d12e910df69742b1d2f049707df
native-expanded,161-Lava-Water-packed-32-baseline-w32-s00,8,3,packed,0,1,baseline,1800,-1,20907,1536,261120,261120,0,6,87,1140.4,ce9bc8d5f2ef8837d6c4b6cad45ce8ef11d24496a28e4732a1e30ed4b3a4e21d
native-expanded,161-Lava-Water-packed-32-baseline-w32-s01,8,3,packed,1,1,baseline,1800,-1,20581,1536,261120,261120,0,3,85,901.9,16e6b2f2ce0e543c444ae3667175a004849d8c52cb01261aa16dec7c6d9d91b4
native-expanded,161-Lava-Water-packed-32-baseline-w32-s02,8,3,packed,2,1,baseline,1800,-1,17299,1536,261120,261120,0,3,85,718,aad19956d9c896e3394d9dc864e9c5bb57c73228bf3d3d17271564f9fc1b1d76
native-expanded,161-Lava-Water-packed-32-baseline-w32-s03,8,3,packed,3,1,baseline,1800,-1,20928,1536,261120,261120,0,3,86,1071.3,7a17379e863c8f27e64dc02ebd3ef5e86b4172ad7c5d13188c1367ec65413cc3
native-expanded,161-Lava-Water-packed-32-baseline-w32-s04,8,3,packed,4,1,baseline,1800,-1,20207,1536,261120,261120,0,3,85,1174.3,9572b6dc3834f2a1fffeb15865de4cb3fa26b4ffd73d75e3a37180df378af20f
permeability,period-1-w1-s0,33,2,packed,0,1,period_1,2400,32,512,0,0,0,0,6,13,1.6,b85baee3aad7a957dc0f04d21b0fd3eeb3add4d0699cd4d638cadaf6cb3ce785
permeability,period-1-w1-s1,33,2,packed,1,1,period_1,2400,32,512,0,0,0,0,3,13,2.8,18c9249bae907c78a983312a6d8eaee30e89f3babbbf095cea65c28f3bc15086
permeability,period-1-w1-s2,33,2,packed,2,1,period_1,2400,32,512,0,0,0,0,3,13,2.1,8d7b2eae2a38917e4009e33907071ae515feb1d79b655bb5b7783e2b7dc116ca
permeability,period-1-w1-s3,33,2,packed,3,1,period_1,2400,32,512,0,0,0,0,3,13,2.2,ec91dfd77303bcf4f9b803df8b45915f3eb5aee74506a43380c12d95c3933d16
permeability,period-1-w1-s4,33,2,packed,4,1,period_1,2400,32,512,0,0,0,0,3,13,3.4,b089dcd3d51f4f04246fd21773f38acaa563935eecb07af953f443aab75bf921
permeability,period-1-w32-s0,33,2,packed,0,1,period_1,2400,32,16384,0,0,0,0,6,23,2.4,4d02927e65e8de2ad4201717fab559f8a7e42c453dda6f96c677ef0e56de1a30
permeability,period-1-w32-s1,33,2,packed,1,1,period_1,2400,32,16384,0,0,0,0,3,23,4.1,a0c4fd04023dd7e4088a74544e44375985f978583f3dc57aa0853bd1a12b21c6
permeability,period-1-w32-s2,33,2,packed,2,1,period_1,2400,32,16384,0,0,0,0,3,23,2.8,61c1cfee2b8c217e95c86ec8cb852d889218ab196962da516b58e501c219c76c
permeability,period-1-w32-s3,33,2,packed,3,1,period_1,2400,32,16384,0,0,0,0,3,23,2,9109e31b6948dc9f9adbacac735bace4195de33bd7028cfcbebb202c455ee76a
permeability,period-1-w32-s4,33,2,packed,4,1,period_1,2400,32,16384,0,0,0,0,3,23,2.8,968c40437b290a87c738a4bb837c4b9cf22b6677ed6ca7303fec6b10ee1d9b2e
permeability,period-10-w1-s0,33,2,packed,0,1,period_10,2400,320,512,0,0,0,0,6,13,56.2,cf3ece7a89d0988bfb287d95640f56548a4cb8fc695b3d9bc48eecd4bbe79fa0
permeability,period-10-w1-s1,33,2,packed,1,1,period_10,2400,320,512,0,0,0,0,3,13,53.4,29fecadc7281ceec1f3a4949aa3bbe85624ee57b6e2b1d755807cd8ab83f508f
permeability,period-10-w1-s2,33,2,packed,2,1,period_10,2400,320,512,0,0,0,0,3,13,47.1,cc4e653610bd5f13249da4134f1020c6f5823cce2848424abd11fa3d2b8270c0
permeability,period-10-w1-s3,33,2,packed,3,1,period_10,2400,320,512,0,0,0,0,3,13,40.8,d2e5d5334dc0ba8e4c29960046ab5207c6453b88cd1f094273e05b737b7012d5
permeability,period-10-w1-s4,33,2,packed,4,1,period_10,2400,320,512,0,0,0,0,3,13,50.4,5961f674fe5d5f069824a10cf08bebef2283d40df12d0f429665c580bd7183c0
permeability,period-10-w32-s0,33,2,packed,0,1,period_10,2400,320,16384,0,0,0,0,6,23,389.5,88611f4995f2ace61b70d66aa6f099d294bab65a87478bb7a5867e803810dd22
permeability,period-10-w32-s1,33,2,packed,1,1,period_10,2400,320,16384,0,0,0,0,3,23,321.6,9a37f156589ee817eb3bf71bb876b70aa0ee21da58116ecdd37ab7ca4304e4a0
permeability,period-10-w32-s2,33,2,packed,2,1,period_10,2400,320,16384,0,0,0,0,3,23,314.5,9921bb6044694973999e20fda6f35e840990e982ef497fc1293c1c81402efe51
permeability,period-10-w32-s3,33,2,packed,3,1,period_10,2400,320,16384,0,0,0,0,3,23,388.9,b3e711ed3555943125a58e013b10cf0551a1b9dda7556548e6655d1cf5883f29
permeability,period-10-w32-s4,33,2,packed,4,1,period_10,2400,320,16384,0,0,0,0,3,23,338.8,1e977ee36c19b8eb58b1ac4dd61346a11dba343f282f50c9567c9d16c3e7e610
permeability,period-30-w1-s0,33,2,packed,0,1,period_30,2400,960,512,0,0,0,0,6,13,33.2,33bcb271c0b3c293b742cfdccd7f8e3fa6bd2a993e7c97da996ad5f9158aab25
permeability,period-30-w1-s1,33,2,packed,1,1,period_30,2400,960,512,0,0,0,0,3,13,34.4,da637775a187c4f1ae94b6a736d8b4a4e93ed50365431faf4d4ffc83e9f2ace8
permeability,period-30-w1-s2,33,2,packed,2,1,period_30,2400,960,512,0,0,0,0,3,13,50,d77aa0e84e7d27d32f5586ca796d56e00afd476b1fb595afdb7ff5595be64304
permeability,period-30-w1-s3,33,2,packed,3,1,period_30,2400,960,512,0,0,0,0,3,13,39.7,398a5cfac9542d0da9e9b54f5f3cd38010fc31f52c6ffdfd7d55ba3452320a4a
permeability,period-30-w1-s4,33,2,packed,4,1,period_30,2400,960,512,0,0,0,0,3,13,40.4,3b8533b4bab527880898ee925c8d07ea00b7a3b49eee91dab05bebc741f13067
permeability,period-30-w32-s0,33,2,packed,0,1,period_30,2400,960,16384,0,0,0,0,6,23,352.4,140c946662fc5bd35d96afbb6da36a6922e9eb448e0671aa14c475d8a458758b
permeability,period-30-w32-s1,33,2,packed,1,1,period_30,2400,960,16384,0,0,0,0,3,23,363.4,c34b262c0f3c77e815def959922f170bc193939ed3077a531d13c2548593ba8f
permeability,period-30-w32-s2,33,2,packed,2,1,period_30,2400,960,16384,0,0,0,0,3,23,327.7,9506a24f361567a9bf56015f11dd4a2a991734c255af7364e686ab839146b611
permeability,period-30-w32-s3,33,2,packed,3,1,period_30,2400,960,16384,0,0,0,0,3,23,366.3,985de9d7c92dcb809ed492d3252c3ee234b2e8e957ee7ceecc73e97c4a9d6f42
permeability,period-30-w32-s4,33,2,packed,4,1,period_30,2400,960,16384,0,0,0,0,3,23,350.2,e47dc475523bd505b78b8cb68f159225b665f4c95ec158fbbab9e7b91b5c310e
permeability,period-60-w1-s0,33,2,packed,0,1,period_60,2400,1920,484,0,0,0,0,6,13,25.6,4fb36fca943dfd3cc6092071a8cd7af9873d3411758abadd6f5bb89c0255f464
permeability,period-60-w1-s1,33,2,packed,1,1,period_60,2400,1920,484,0,0,0,0,3,13,34.2,a30b49017762ba8397d89daca8d58c81fcca2be4945bf86533701f456f3199fd
permeability,period-60-w1-s2,33,2,packed,2,1,period_60,2400,1920,484,0,0,0,0,3,13,34.6,13c9803079145619b0c2e96980871c4962093a06aa7a23c130a6ea12c7f3b30d
permeability,period-60-w1-s3,33,2,packed,3,1,period_60,2400,1920,484,0,0,0,0,3,13,26.1,7631d7a4e003e0c872ac2a2c598cfdf5c5de8e46cb47cf5ddbd86be4de191106
permeability,period-60-w1-s4,33,2,packed,4,1,period_60,2400,1920,484,0,0,0,0,3,13,34.6,66c1724eda28df52c82bd6979ba9fb1b4b0290af175c43c3b5214376a5e85f0e
permeability,period-60-w32-s0,33,2,packed,0,1,period_60,2400,1920,15488,0,0,0,0,6,23,365.9,bc4b59a784cd54be5017b9cd8765d92001a5fdba47873cca96ce4036e58b2513
permeability,period-60-w32-s1,33,2,packed,1,1,period_60,2400,1920,15488,0,0,0,0,3,23,375.6,a59944e40f8653139f7e69ffce9bd312e7892676348d25d041828043e71f9499
permeability,period-60-w32-s2,33,2,packed,2,1,period_60,2400,1920,15488,0,0,0,0,3,23,374,5fe3240ff322be6fd97a251abc3319ee670189ba690fe6d810ef034fbc5eb690
permeability,period-60-w32-s3,33,2,packed,3,1,period_60,2400,1920,15488,0,0,0,0,3,23,462.6,e726737a5d42a4655cf061137614094793da55f55e9e7ef863060ded73efe92b
permeability,period-60-w32-s4,33,2,packed,4,1,period_60,2400,1920,15488,0,0,0,0,3,23,409.1,ab0fbd79206efb5c0032359fe122442c22f3ab37a2ae5a9f0e515c9e434afcce
permeability,open-s0,33,2,open,0,1,baseline,2400,240,6098,0,0,0,0,6,35,514.2,c9aa6a2bb7f60c5d41fe9bf8ee519f81683f284321a451e529af81c2bf94e37a
permeability,saturated-s0,33,2,saturated,0,1,baseline,2400,540,17501,0,23715,23715,0,6,47,494.8,e2471a657f18e5d5ba48e6a468854a6d80fbcd5367062745834d113443a172d7
permeability,reentry-s0,33,2,reentry,0,1,baseline,2400,1440,16384,0,0,0,0,6,23,399.9,6bacfa4294446e7959fb57d3313b4949fd2a17bb91e208f2a05d0e77f4f455dd
permeability,excavate-s0,33,2,excavate,0,1,baseline,2400,616,10584,0,0,0,0,6,35,516.7,eafeb0a6f8655b196f3a95450142a246396b3db70080e66fe9625e79987e51be
permeability,open-s1,33,2,open,1,1,baseline,2400,300,6374,0,0,0,0,6,35,365.4,b2edacf10a75a1cdb40af762261878b85bf74951a18cff78d6444ce5bb830227
permeability,saturated-s1,33,2,saturated,1,1,baseline,2400,510,17485,0,23715,23715,0,3,47,389.2,6499e1b94d9ad40e2aaf069df6e2ba7b82b3103da46abc42ff60d3a5c08a77ee
permeability,reentry-s1,33,2,reentry,1,1,baseline,2400,1440,16384,0,0,0,0,3,23,326.6,107e40d48f41479d8e190375046b84cf95d8fbd777a20fdf0efb1e186c44e937
permeability,excavate-s1,33,2,excavate,1,1,baseline,2400,615,11162,0,0,0,0,3,35,434.9,2b710d433c59e4fb2c2e7590343403dc7974c026187e11d95e407b5e5722d6c6
permeability,open-s2,33,2,open,2,1,baseline,2400,330,6466,0,0,0,0,6,35,494.9,5d2bb56fe6e95d7f64eacfb61c23abb0fd52b4c03b671066d6f3bab6d4132474
permeability,saturated-s2,33,2,saturated,2,1,baseline,2400,570,17529,0,23715,23715,0,3,47,494.2,e7464cbe6507c695fb196414faea6ada5c36e1559d491c5953aae69abcca4409
permeability,reentry-s2,33,2,reentry,2,1,baseline,2400,1440,16384,0,0,0,0,3,23,452.9,40e23273a8feba00895914934a40d76eee86c6ab7c44c59fd9b68432f3da5712
permeability,excavate-s2,33,2,excavate,2,1,baseline,2400,613,10847,0,0,0,0,3,35,444.8,b621062e62f402480e2f78555e878bd279057cde0ed818b752ce19e2b7efe97f
permeability,open-s3,33,2,open,3,1,baseline,2400,330,6542,0,0,0,0,6,35,438,fda04e7538bbeab5a91ffcddab2a3b50cb63efff1f81250ab053257f69b58ac1
permeability,saturated-s3,33,2,saturated,3,1,baseline,2400,570,17544,0,23715,23715,0,3,47,445.3,942f687839eadedb7defd2561005ffb90f253b8d319225dd85cf4d6289a18a64
permeability,reentry-s3,33,2,reentry,3,1,baseline,2400,1440,16384,0,0,0,0,3,23,358.9,2815614468efc2d5ef6708b51998f10a01460d6548f2f584deae14541accca0b
permeability,excavate-s3,33,2,excavate,3,1,baseline,2400,616,10656,0,0,0,0,3,35,417.5,17a8b82c4b89eae4e844d2165cd36191a8d9d371b45e2b9c495bcc4f32a76b29
permeability,open-s4,33,2,open,4,1,baseline,2400,330,6676,0,0,0,0,6,35,508.7,1d737953332610a9a96365cef2deb90128be670e36e41c1726f4a5c3b8374564
permeability,saturated-s4,33,2,saturated,4,1,baseline,2400,540,17503,0,23715,23715,0,3,47,432.9,e06a9b87a9cec00987140ef14b1355099c2f4c9bddef226cec92ee7518652443
permeability,reentry-s4,33,2,reentry,4,1,baseline,2400,1440,16384,0,0,0,0,3,23,364.4,d02c6824f0a20a7ddfd18e9ed4ee10df7285a8222fd4ef2cbb74cc0d6dc7e31b
permeability,excavate-s4,33,2,excavate,4,1,baseline,2400,614,10695,0,0,0,0,3,35,569.2,d8f113787e4b10c9850c6d8f9419b3df356f1fdf81c13c7d50f7db9f8f24e85f
permeability,parity-1,33,2,packed,0,1,baseline,2400,960,16384,0,0,0,0,6,23,351.2,de3affb197e6aab56da8858163696953b78de3ab57cb7e2cdb67f8d109b66c62
permeability,parity-4,33,2,packed,0,4,baseline,2400,960,16384,0,0,0,0,6,23,408,7dd3d97ede6a84711210404312a6efbf310b0f103815355001c2cd5771c18fdc
pairs,pair-3-2,3,2,packed,0,1,baseline,1800,-1,0,0,130560,130560,0,6,11,0.9,50398b6c40fed2875d2187fe1ed4d877c089d4a580f00d9783d69f933d5b3eba
pairs,pair-2-3,2,3,packed,0,1,baseline,1800,32,16384,0,261120,261120,0,6,16,1,e88c791149c03f0d45133506faae7164a544f7d5b7a6636af612ab559c184b2c
pairs,pair-3-13,3,13,packed,0,1,baseline,1800,-1,0,0,130560,130560,0,6,7,0.9,964e7dbd3106d8182a00bf89d21669bd833f2e1997cb78eecb88f9442a4e89b6
pairs,pair-13-3,13,3,packed,0,1,baseline,1800,32,16384,0,261120,261120,0,6,10,3.3,995ee6ea1b3d6e19503e154f180dccc433ebf1d771e05869fa967ee6082f0eea
pairs,pair-3-14,3,14,packed,0,1,baseline,1800,32,16384,0,130560,130560,0,6,16,1,ddb6b38b84fe2333f8080dfcb9195f548882f812e85c0eeab42b6c84d7420d1d
pairs,pair-14-3,14,3,packed,0,1,baseline,1800,-1,0,0,261120,261120,0,6,11,0.9,024fef8c48ce7b053c633bdccbe708ff10ff8019191589d81953e637db98a376
pairs,pair-3-19,3,19,packed,0,1,baseline,1800,32,16384,0,130560,130560,0,6,16,1.2,17dafc23ae6e7ae75ad98157b8bb1ae9e27d0ad87b4d7fc246f113364ebc5a64
pairs,pair-19-3,19,3,packed,0,1,baseline,1800,-1,0,0,261120,261120,0,6,11,2.3,bf1c9993093535f1a41a233dba01526f800be6e7e33ac1f97867dc2b399d7aba
pairs,pair-3-23,3,23,packed,0,1,baseline,1800,-1,0,58,130560,123165,0,6,32,1.1,a7fd48621ce670688bcdcb065164a40fb24b26173f1a47cdc6c617d57ac06641
pairs,pair-23-3,23,3,packed,0,1,baseline,1800,-1,24021,1024,261120,130560,0,6,48,0.9,91f787a060618e15d976f35fdefff86c1b10921d58a677848d15734ad907ce17
pairs,pair-3-25,3,25,packed,0,1,baseline,1800,887,111972,6939,130560,143713,0,6,126,744.7,3cf75add32b7c75db0f410a96df6099c3de6662ba9bdfb160f9b3ea4b5a68daa
pairs,pair-25-3,25,3,packed,0,1,baseline,1800,-1,38132,3553,261120,261184,0,6,118,974.9,bf0db5c6b5534d47f2221e06def29074f7419397ff48a8436563d7c45d5be7d3
pairs,pair-3-26,3,26,packed,0,1,baseline,1800,-1,0,0,130560,130560,0,6,11,0.7,b66ea64560537db5d7d62f6c0eb5309d828ca14a4fe5967606b6d89f3969e15f
pairs,pair-26-3,26,3,packed,0,1,baseline,1800,32,16384,0,261120,261120,0,6,16,2.3,5cfea101f090b7ee1bd93fcb9b2c8210a500a97e4a3c9b9188704d7df504e012
pairs,pair-3-27,3,27,packed,0,1,baseline,1800,-1,0,0,130560,130560,0,6,11,0.7,3ffbfaa55dc881bb36cb2fc96b6a562f30413490cd106a9d295600335dfc8f3a
pairs,pair-27-3,27,3,packed,0,1,baseline,1800,32,16384,0,261120,261120,0,6,16,1.4,3e2868b314b593e8a8b68172e62207b329198e9495fd68c6758e46f642cb933a
pairs,pair-3-29,3,29,packed,0,1,baseline,1800,-1,0,0,130560,130560,0,6,11,1.1,74244eba2aca2ccdf3e7a2f60518ecde1b27838f922ac57cd60765d89c0bb1cf
pairs,pair-29-3,29,3,packed,0,1,baseline,1800,32,16384,0,261120,261120,0,6,16,1.8,cfb9d6a9ed1b18353d9fb9133d26d840f0cf512f3f3263f43de86cdc94f85ae4
pairs,pair-8-2,8,2,packed,0,1,baseline,1800,32,16384,0,0,0,0,6,23,1.6,9024aa0ab76cb9efc29fafc309d2c4cfa124908f3185a74c5de5e23e7c21b941
pairs,pair-2-8,2,8,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,18,1.2,632b30d31588a90ef6fd5a87f969dfd9658460b0adfb407290bf0bf8c051a5bd
pairs,pair-8-13,8,13,packed,0,1,baseline,1800,32,16384,0,0,0,0,6,17,1.6,a7c630c0741317b0b339115458e1a735b90e0b7a594805556a988e513d244723
pairs,pair-13-8,13,8,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,12,1.2,7dbb482695984ed0e7cbefe4bc4e9c75db7451c7a11121e12c9a729ef6a3bb7d
pairs,pair-8-14,8,14,packed,0,1,baseline,1800,32,17086,3068,0,0,0,6,70,640.7,7d39dc3f17a93177cc91b556ea6f66ebbe59918fac38d5fe8d49abf342689b62
pairs,pair-14-8,14,8,packed,0,1,baseline,1800,-1,1111,1532,0,0,0,6,49,412.8,8cd2d0a10795de95976ba17d8cf4b49cc44316b23f19be3626f06e7a3f4ce25f
pairs,pair-8-19,8,19,packed,0,1,baseline,1800,32,17086,3067,0,0,0,6,70,536.1,adf39265b0b16b6945c67682df8311ddd20c98b7940fab4113a7ddf7155d7c81
pairs,pair-19-8,19,8,packed,0,1,baseline,1800,-1,1111,1532,0,0,0,6,49,418.6,aeab716e904c04678bf2bbd8ccc6a8ee52135ca782a43ff7b4a09a2f5fcf5180
pairs,pair-8-23,8,23,packed,0,1,baseline,1800,32,16384,0,0,0,0,6,23,1.4,d766ddcecd359a08cef8c31aaf08215ca065bde9772809a568ddc60e03ca2ea6
pairs,pair-23-8,23,8,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,18,1.2,49197dec2f8dad059733729afb4981d3277323523277d30748919d584041c6d0
